69170651	云栖·海棠(田子坊店)	瑞金二路225弄12号	121.467433	31.208103	64225532	1	837	248
22734162	藏云兰纳(古北店)	虹桥路1438号古北国际财富中心2期裙房高岛屋07-06	121.40339	31.19689	62371261	4	839	248
68076844	明顺缘云南菜	共和新路4438号	121.448374	31.311261	56483488	8	829	248
17648683	云海肴云南菜(新天地店)	太仓路181弄上海新天地南里1号楼	121.474719	31.219231	53835300	1	836	248
65575288	中8楼(香港广场淮海中路店)	淮海中路283号香港广场南座4层	121.475	31.223	60296350	1	835	248
45254641	云海肴云南菜(龙之梦购物中心虹口店)	西江湾路388号龙之梦购物中心A座6层	121.47824	31.27102	63937779	9	821	248
67427592	云海肴云南菜(仲盛世界商城店)	莘庄都市路5001号世界仲盛商城4楼425号商铺	121.386639	31.107407	34292891	12	849	248
28425633	云海肴云南菜(万达广场周浦店)	周浦镇年家浜路万达广场c栋3楼悦食涧	121.570074	31.114636	20786615	5	5947	248
6209747	云之缘云南民族菜(定西路店)	定西路1112号	121.423518	31.212066	62498398	4	842	248
68977307	Ronglek 茸乐藏家·云南料理	平武路29号	121.43004	31.2083	61126718	4	843	248
20814656	Rei's Yunnan 睿庭云南	武定路272号	121.45528	31.235214	52956253	3	811	248
24911494	云之缘云南民族菜(梅川路店)	梅川路1378号	121.38056	31.24424	62100768	7	818	248
21049129	云海肴云南菜(美罗城店)	肇嘉浜路1111号美罗城5层	121.439987	31.193225	64687776	2	865	248
