92437543	凯达石斑鱼打边炉(龙湖虹桥天街店)	申长路869号龙湖虹桥天街A馆5楼5L-25号	121.313013	31.19225	64205597	5939	70209	103
92520134	腩舍	国庠路53号五角丰达商务广场	121.517259	31.302903	13061799170	10	854	103
13788223	上海中航泊悦酒店中国餐馆	申达三路181号虹桥机场2号航站楼出发2号门	121.32788	31.192108	22366666-6303	4	844	103
21035069	新荣记(南京西路688店)	南京西路688号恒基688广场L2	121.464386	31.231388	53861717	3	811	103
92412442	利苑酒家(淮海755店)	淮海中路755号淮海7556层	121.463132104	31.2188150796	64453538	1	None	103
6429674	金时代顺风大酒店(北外滩店)	汉阳路88号1-3楼	121.4912	31.249011	56523877	9	823	103
8629576	西郊壹号	虹桥路1950号	121.385564	31.197111	52729977	4	844	103
57052125	凯达石斑鱼打边炉(海外滩店)	打浦路658号海外滩购物广场2层8-201	121.474149	31.193497	53088388	1	838	103
79585103	阿拉福羹	丽园路48号	121.489216	31.210765	15800469530	6	863	103
65931512	王家蛇庄(阳曲路店)	阳曲路596号-1	121.4601	31.315	13003228371	8	829	103
67736500	王家蛇庄(北宝兴路店)	北宝兴路280-1号	121.464311	31.274273	15002107982	8	828	103
69669996	享一点	丹巴路99弄天御广场b2座118号	121.37962	31.2225	52996088	7	816	103
23090317	香港百合居	遵义路150号	121.407563	31.207988	62730533	4	839	103
13820289	晶采轩(芮欧百货店)	南京西路1601号芮欧百货3-4楼	121.447522	31.223072	64721717	3	812	103
52348336	花苑茶餐厅	沪南公路9356弄汇展广场1号	121.716244	31.036193	58186638	5	5948	103
65327127	查局粤菜馆(凯旋路店)	凯旋路1272号	121.41917	31.20317	52903177	4	843	103
16798938	尚9·一滴水中餐江景包房	东大名路500号	121.49726	31.247446	51393939	9	825	103
65999943	瑞华樟园	凯旋北路1555弄66号	121.414097	31.224812	62177777	7	9177	103
5175874	浦之舟	滨江大道3688号	121.50384	31.22926	58400318	5	801	103
6328747	凯达石斑鱼打边炉(长寿路店)	胶州路859号1-3楼	121.437297	31.236811	52081620	7	815	103
21129800	金时代顺风大酒店(宁国路店)	平凉路1399号百联滨江购物中心4楼	121.537873	31.264913	65557317	10	858	103
66870444	浦江荟	滨江大道1850号A楼	121.506299	31.243689	50988677	5	801	103
69513964	林奶奶炖汤	襄阳南路578号乙	121.458219	31.202974	64337018	2	869	103
24940942	富临轩(梅龙镇广场店)	南京西路1038号梅龙镇广场4层	121.45682	31.22862	52700777	3	811	103
91627825	天比高新概念粤菜	金钟路968号凌空soho8号楼105	121.35229	31.22095	67111116	4	839	103
92163161	浦江宴	世博大道1200号梅赛德斯奔驰中心6楼	121.493581181	31.1877524087	20251051	5	804	103
48089742	皇朝会	中山东一路5号外滩五号3楼	121.490775	31.234398	63332981	6	859	103
11572292	6号公馆	常德路1118号	121.44018	31.23739	4001173377	3	814	103
14191970	悦·中餐厅	浦北路1号上海中星铂尔曼大酒店2楼	121.429833	31.159525	24268888	2	872	103
59162913	粤鼎蒸	真华路1110号	121.41173	31.2775	56727758	13	831	103
24631385	青耀园潮州菜馆(苏河湾店)	北苏州路1056号四行天地一楼	121.47261	31.24095	63938977	8	12026	103
18396978	九牛二炉(中兴店)	中兴路1088号	121.466026	31.251811	56306738	8	22949	103
22822344	寻味传家煲	东建路389号	121.53494	31.20018	15000098217	5	803	103
73619998	东郊丽园	金桥路银柳路路口东郊中心23号楼	121.603967	31.221775	50170877	5	806	103
91045823	宴庭中餐厅	北京西路1008号上海静安瑞吉酒店二层	121.456220177	31.2313892634		3	811	103
22440453	潮家牛肉火锅(广灵二路店)	广灵二路377号	121.47057	31.282858	55130166	9	826	103
83537855	粿之道潮汕美食	金沙路8号院内辣府隔壁	121.256198	31.380623	17717455177	5938	None	103
6145588	御宝轩(益丰•外滩源店)	北京东路99号益丰•外滩源4层	121.488505	31.240456	53081188	6	859	103
76836701	宝燕海货工场二店港式茶点(大宁店)	灵石路716号C1幢4楼	121.439516	31.281771	66551717	8	828	103
91623164	翠园(兴业太古汇店)	南京西路789号兴业太古汇LG101	121.462637	31.228943	62899918	3	811	103
4678407	新荣记(上海广场店)	淮海中路138号上海广场5楼503商铺	121.478327	31.225013	53865757	1	835	103
59139977	龙庭琇厨(上海店)	国定东路88号凯悦酒店7楼	121.51913	31.30042	25651286	10	854	103
67103305	一米香潮汕砂锅粥(四川北路店)	四川北路1885号2楼	121.48376	31.26171	56513172	9	822	103
17785842	金时代顺风大酒店(中环店)	金沙江路1678号绿洲中环中心6号楼2楼	121.378519	31.232999	62717557	7	818	103
4201563	一米香潮汕砂锅粥(凯旋北路店)	凯旋北路1600号	121.412228	31.228333	62458187	7	816	103
6132529	金时代顺风大酒店(吴中路店)	吴中路52号古北时尚广场3楼	121.41579	31.187731	64871917	2	872	103
80839983	顺峰顺水	吴中路668号2楼	121.39761	31.18195	54378681	12	846	103
506665	晶采轩(虹桥路店)	虹桥路1937号	121.3852	31.1978	62709577	4	844	103
90436897	燕桂堂（世博源）燕窝	上南路168号世博源3区G层10A号	121.492529	31.18398	31273122	5	804	103
22509340	黄sir烧腊餐厅(东方现代商业广场店)	晨阳路225弄东方现代商业广场1层	121.753621	31.176645	58387753	5	70326	103
91847705	新·君淙食府	北翟路2869号	121.326075	31.22161	52217779	12	846	103
8914295	Hakkasan	中山东一路18号外滩18号5层	121.4898	31.23873	63215888	6	859	103
67798316	金玉满堂潮州夜宵酒楼(无限极荟购物广场店)	湖滨路168号无限极荟购物广场1层	121.47775	31.220519	53820058	1	836	103
57302960	阿细茶餐厅	龙腾大道2879号	121.46146	31.17358	17192192825	2	871	103
74560162	雞棧(玫瑰坊店)	长宁路890号玫瑰坊2楼F73	121.41862	31.21921	18918662482	4	842	103
