2717353	黄记阳澄湖大闸蟹专卖店	乌鲁木齐中路308号	121.4463	31.211531	13524075816	203
4184029	七欣天迷踪蟹(金山卫清路店)	卫清西路350号	121.34453	30.72937	57282737	203
500102	成隆行蟹王府(南京东路店)	九江路216号	121.485969	31.23696	63212010	203
73582232	蟹尊苑(巨庐店)	巨鹿路889弄21号	121.448179	31.218114	54655155	203
66332749	成隆行蟹王府(大宁音乐广场店)	万荣路777弄大宁音乐广场G座3层	121.44396	31.280417	56779977	203
13831770	成隆行蟹王府(淮海店)	汾阳路1号	121.45661	31.21504	64670999	203
4533660	七欣天品蟹轩(川沙华夏路店)	川沙镇华夏东路2480号	121.700003	31.199387	38722358	203
2071369	成隆行颐丰花园	虹桥路1442号	121.402541	31.199111	62097635	203
76839581	蟹家大院(外滩店)	广东路59号	121.489922	31.23395	69697777	203
23100214	成隆行蟹王府(金茂时尚广场店)	世纪大道88号金茂大厦裙楼内金茂时尚广场6层	121.505333	31.235362	50477773	203
22584393	原烹(虹桥天地店)	虹桥天地•新天地A座L2-01	121.315136	31.194538	64767776	203
67086009	七欣天品蟹轩(金沙江路店)	伯士路57号圣诺亚大厦二楼	121.375987	31.231266	52681007	203
45829388	蟹榭(五角场合生汇商场店)	翔殷路1099号合生汇2F51号	121.517683	31.29983	58838788	203
68978238	蟹榭(静安寺晶品商场店)	愚园路68号	121.446397	31.225433	52715879	203
19595142	原烹(金虹桥国际中心店)	茅台路179号金虹桥国际中心4层	121.402556	31.208916	52697776	203
13775414	七欣天品蟹轩(宝山一二八纪念路店)	一二八纪念路776号	121.45046	31.325769	56790277	203
66303591	蟹尊苑(水城路店)	水城路566-568号1-2楼	121.391349	31.210913	62770127	203
3428293	七欣天品蟹轩(松江环城路店)	环城路980号	121.244813	31.013199	57837217	203
5657797	蟹家大院(凯旋店)	凯旋路1266号	121.418944	31.203376	52300008	203
72461866	蟹乐客	长寿路946号	121.42898	31.232944	52868523	203
3368728	七欣天品蟹轩(嘉定嘉行路店)	嘉行公路221号	121.254548	31.398358	69900579	203
9953130	七欣天品蟹轩(松江文城路店)	文诚路500弄2号102室	121.21549	31.032537	37785294	203
5863562	七欣天品蟹轩(五角场国定东路店)	国定东路347号	121.520683	31.294211	55669708	203
67085959	七欣天品蟹轩(碧江广场店)	鹤庆路900号碧江广场3号楼1层	121.404182	31.00638	54790037	203
4129470	七欣天品蟹轩(安亭新源路店)	安亭镇新源路888号	121.152528	31.303209	69579918	203
5385374	七欣天品蟹轩(松江乐都路店)	乐都西路835号	121.2065	31.0128	37008597	203
21351979	七欣天品蟹轩(1088广场店)	浦东南路1088号1088广场3层	121.514823	31.228216	58881622	203
6038929	七欣天品蟹轩(弘基时尚生活中心店)	铜川路68号弘基时尚生活中心4层	121.420224	31.254893	62127677	203
50322101	七欣天品蟹轩(嘉定博乐路店)	博乐路85号	121.255185	31.38213	39196799	203
502139	新光酒家方亮蟹宴(黄浦店)	天津路512号	121.476961	31.236259	63223978	203
18605576	蟹煲王肉蟹煲(长岛路店)	长岛路1180号	121.59261	31.26111	68370817	203
