90382797	多彩贵州	四平路716号	121.497352	31.270915	17717011227	9	None	105
66906105	黔飨·正宗贵州菜(东鼎购物中心店)	新松江路1255弄东鼎购物中心4楼	121.211437	31.037289	57712128	5937	5941	105
90947180	黔上品(龙阳店)	龙阳路2000号龙阳广场2楼乐无界F06	121.558231	31.202951	18685559163	5	803	105
5282905	黔香阁(1877碧云店)	碧云路633号	121.582957	31.239389	68861877	5	2868	105
23908104	黔莊(七莘路店)	七莘路3599号华商时代广场5栋102-108号	121.340646	31.162306	64215177	12	848	105
75125394	黔香阁(96广场店)	东方路796号96广场301E号	121.52439	31.22723	58377727	5	802	105
67254093	黔香阁(虹桥南丰城店)	遵义路100号虹桥南丰城北区4层	121.407712	31.207212	52919717	4	839	105
4213896	黔莊(吴中路店)	吴中路933号	121.390059	31.178146	24288860	12	846	105
18222137	苗寨沟	虬泾路75号	121.331132	31.133592	37662157	5937	5943	105
23364056	苗寨	金沙江路2906号	121.358652	31.241952	59973217	5938	22988	105
19793506	味黔	双桥路918B号	121.608227	31.284345	15801980110	5	24141	105
20927630	山水田·黔川原生态菜馆(秀沿店)	康桥镇秀沿路838号-3-5号	121.569836	31.134377	18001904808	5	5947	105
28593796	黔香阁(花木店)	锦康路252号7号楼5楼	121.536109	31.213212	68595917	5	803	105
69097175	黔莊(江川店)	鹤庆路900号碧江广场3号楼3楼301-305室	121.40516	31.006909	64061177	12	852	105
68177081	遵义虾子卢四羊肉粉	大沽路499号	121.4646	31.2252	13052082056	1	835	105
92773594	丁师傅贵州羊肉粉	西康路1137号	121.439968	31.24183	13918008643	7	815	105
