23540188	上海往事怀旧照相咖啡馆	东外滩海州路83号	121.547948	31.267431	65350498	132
23967372	CHEF PAPA(万科海上传奇店)	御桥路1949号万科2049海上传奇L402室	121.571642	31.159218	50916771	132
65812944	holyhigh轻食(静安寺店)	武定西路1180号	121.435451	31.22667	62487370	132
92662079	Manner coffee(铜仁路菜场店)	铜仁路329号	121.449464	31.227261	13122280598	132
79211553	TABLE12 Specialty Coffee	东方路1367号富都广场5层	121.5287	31.21206	17302143928	132
91657752	seewant cafe囍旺咖啡(建国中路店)	建国中路169-1号	121.467621	31.208572	64338559	132
57205636	躲猫猫咖啡宠物会所	浦星公路1969弄红星国际广场43幢商务楼连廊416室	121.511664	31.07591	62888520	132
66482104	Ani Café 阿尼烘焙咖啡馆	长乐路401弄6号一楼前门	121.455356	31.219119	64278180	132
74580052	ink Coffee-墨咖啡(龙湖虹桥天街店)	申滨南路1058号龙湖虹桥天街办公区D栋109室	121.312198	31.190626	18616757117	132
75092761	VICINO维奇诺	东郊中心紫竹路383弄21号102室	121.604524	31.222223	58386996	132
57411148	food place	金沙路8号	121.25634	31.380586	59526778	132
66621749	Alley CAFE	瑞金二路260号	121.466329	31.208113	13761917762	132
43549632	Beautiful Concept	永康路25号	121.45892	31.21103		132
76878850	咖了的啡coleadffee	五星路160号	121.562119	31.173459	58565585	132
81266898	邮局咖啡铺	建国中路61弄6号	121.46974	31.209636	17317278125	132
21148079	Aromaism specialty coffee(Aromaism枫林路店)	平江路170弄10号	121.454765	31.200677	18521396044	132
24757056	PiuPiu(静安店)	巨鹿路735弄1号甲	121.452613	31.220537	13818889351	132
13788194	上海中航泊悦酒店云庭咖啡厅(虹桥机场T2店)	申达三路181号虹桥机场2号航站楼出发2号门上海中航泊悦酒店二楼	121.32806	31.19199	22366666-6300	132
91686100	巢·hallelujah生活社	岳阳路79弄25号后院	121.452246	31.206846	13472605081	132
80528963	Eden coffee 伊甸园	巨鹿路786弄66号	121.449996	31.220317	13681802766	132
76999732	tea funny泡茶店	永康路46号	121.458423	31.211074	13585886856	132
76733837	恬café	乌鲁木齐南路205-1号	121.450224	31.20064	18201782917	132
23078486	猫公主的喵星猫咪咖啡馆	溧阳路1088号龙邸大厦506室	121.488814	31.260912	18221828692	132
32472317	Manner Coffee(奉贤路店)	奉贤路310号	121.454489	31.229144	13122280598	132
57425348	Tie coffee	天钥桥路323号-1临	121.442146	31.188935	18516028939	132
77444973	extra time 街角咖啡小馆子	常德路888号一楼街角	121.442022581	31.2349026419		132
79294870	秋雪Autumn snow	淮海中路1251弄3号花园	121.452402	31.213661	13823821230	132
70384322	Manner Coffee(东海广场店)	愚园东路20号东海广场3号楼1楼P2创客中心大厅	121.44891	31.226379	13122280598	132
69945601	全日志 FULLTIME COFFEE	徐家汇路618号日月光中心广场徐家汇区B2层	121.468594	31.205903	18501652283	132
23633805	GRIFFIN COFFEE	永康路84号近襄阳南路	121.457808	31.210869		132
80172789	AttilicCoffee(海华商厦店)	徐家汇路669号海华商厦122室	121.468974	31.204976	18721471820	132
92095132	SNAPPY GREENS	成都北路131号	121.467079965	31.2261599525		132
69005259	HIKING	老虹井路218弄105商铺	121.369773	31.175285	13585672457	132
90455446	浓舍	新场大街457号-1	121.646165	31.027459	58201139	132
66048598	The Hub Cafe	复兴中路592号	121.464603	31.214753	15618485592	132
69448371	CHEF PAPA(协信星光店)	江场路1228号协信星光广场北区1层146室	121.458681	31.297235	56680759	132
76717227	T12 Lab	吴兴路5号	121.441802	31.205996	34616682	132
18273502	黑洞工作室	安福路275弄9-B号	121.441167	31.212923		132
76980198	Blacksheep Espresso	建国中路169-4号	121.46712	31.2085	13270001637	132
75002636	QMaku Dolce蜜丘	局门路153号	121.480072	31.208465	13916299879	132
67650860	NOW&THEN COFFEE时尔咖啡(新大陆店)	南泉北路588号新大陆南楼一层步行街45号	121.518497	31.228824	18717775571	132
67095818	流光译释limelight(万达广场宝山店)	一二八纪念路宝山万达广场金街2楼208号	121.446188	31.32288	13817739486	132
57783197	flower&tea(印象生活广场店)	浦东年家浜东路129弄印象生活广场2层	121.593711	31.114774	20958363	132
18677085	ROOM127濡沫咖啡	广灵一路127号3临	121.47934	31.282413	13472603363	132
73592837	井底之猫	康桥路1157号8幢107室	121.572166	31.150486	18616190699	132
79706751	Hefa Coffee 咖啡喝伐(打浦桥店)	肇嘉浜路247号-1	121.46264	31.202869	18017622726	132
15994985	净明素食馆	九亭大街269号	121.336079	31.131867	67695126	132
77348511	holyhigh轻食(人民广场店)	北京西路61号甲	121.472285	31.236909	63335853	132
91587659	君咖啡	东方路738号裕安大厦1楼	121.52466022	31.2285390399	13817904784	132
83502217	Monster Pets Cafe宠物咖啡馆	共和新路2449号309室	121.45272	31.280709	13482432761	132
59398171	我慢生活馆 Gaman Cafe	愚园路1077号	121.42875	31.218555	52985585	132
58873297	Hongdae Bear Cafe 弘大熊咖啡	自忠路349号	121.474157	31.218024	15021848397	132
57974575	TC(世纪公园店)	杨高南路759号二号楼207-209室	121.535027	31.212845	61622108	132
70438648	Mini Max现烘咖啡(七宝万科广场店)	漕宝路3366号七宝万科广场5层08铺	121.35115	31.15535	15801814478	132
91068776	VUE coffee	长乐路609号	121.451172	31.216876	17612164023	132
