93347730	老坛心面	金沙江路1836号	121.376422	31.23384	13564156984	7	818	215
6237221	谷沙屋面铺	会文路155号	121.47159	31.253471	18017058829	8	22949	215
93431005	老弄堂面馆	定西路685号	121.423638	31.206947		4	843	215
24804348	悦朋面档	韵浦路316号	121.582073	31.111276	13501947882	5	5947	215
90577425	江左见面	愚园路1032弄18号	121.429602	31.219757	15618566715	4	None	215
69766674	秦云老太婆摊摊面(松江新城店)	新松江路1234弄一楼	121.212544	31.039385	18621519075	5937	22981	215
76839581	蟹家大院(外滩店)	广东路59号	121.489922	31.23395	69697777	6	859	215
6089911	伊祥·敦煌楼清真主题餐厅(长宁路店)	长宁路436号	121.426004	31.222276	60343618	4	842	215
92104837	五福面馆	恒丰路218号现代交通大厦底楼F号	121.456659	31.240951	13918817614	8	827	215
90486016	秦云老太婆摊摊面(曹杨路店)	曹杨路450号地下一层B4	121.419844	31.236508	15820199888	7	817	215
90465678	海憶	浦东南路2651号	121.510515	31.197336	15221376497	5	8446	215
9292340	清江佬温州特色海鲜手工面	丰庄路578号	121.367334878	31.2509001335	69915738	5938	22988	215
21939018	木叔小面重庆面(龙茗路店)	龙茗路1790号	121.38229	31.15554	13761774953	12	853	215
5657797	蟹家大院(凯旋店)	凯旋路1266号	121.418944	31.203376	52300008	4	843	215
4206671	华良切面店	合肥路107号	121.478458	31.215675		1	836	215
91622963	黄世伊面	中山公园凯旋路130号中山公园地铁站4号口1楼	121.419419811	31.221870296		4	842	215
8063997	渝舍重庆面-麻辣料理(东兰路店)	东兰路1235号	121.38266	31.15287	54323096	12	853	215
18145065	大唐人家(浦东三号店)	崂山路321号	121.520649	31.232469	56766666	5	802	215
79592630	老荣记面馆	周市路129号	121.581879	31.112011	13817388705	5	5947	215
14748486	来一碗(松江大学城店)	文汇路1088弄9号	121.19764	31.04972	13952008442	5937	5941	215
21626910	大唐人家(延长店)	共和新路延长中路300号堡尼大厦2楼、阿玛尼对面	121.45394	31.27073	56766666	8	828	215
9856373	家有嗲面馆	东兰路258号	121.40057	31.15739	18964838789	12	853	215
66591058	海鲜公富面馆	曹安路1685号E1-8号	121.365881	31.251807	69193187	5938	22988	215
17630825	十面八方(宝山万达店)	一二八纪念路988弄万达广场1层	121.445957	31.323491	66983387	13	8441	215
90413257	九龙喔里厢面馆	溧阳路601号	121.491972	31.253685	65866885	9	825	215
21791768	蓝帝老上海本帮菜	长沙路179号	121.471337	31.238067	63722102	6	861	215
22440943	老上海名品大汤黄鱼面馆(广灵四路店)	广灵四路167号广灵二村17号楼14-15室	121.477551	31.28628	13661537546	9	22946	215
9969298	蜀南面馆(莘沥路总店)	莘沥路39号~43号	121.376094	31.112944	61318961	12	849	215
77255108	白百家(新邻生活广场店)	陆家浜路1100号B2层32号	121.4878	31.211841	13661536636	6	863	215
83517141	范先生本帮私厨浇头面	河间路806号	121.542809925	31.2708909517	13655831133	10	858	215
24916593	擀觉鸡汤面	卫清西路318号	121.345423	30.72956	37906777	8847	9174	215
3087064	伊祥·敦煌楼清真主题餐厅(中山北路店)	中山北路2212号1-4楼	121.42921	31.24602	52904792	7	819	215
2530168	海强面馆	运光路100弄3号103室	121.49829	31.29114	65541067	9	820	215
45257783	长顺面馆	抚顺路111号	121.51916	31.28215	18916048053	10	855	215
69424008	嘎噶重庆小面(人民广场店)	黄河路82号国际饭店旁	121.470929	31.23433	53756008	6	860	215
21605203	一川红面馆	崂山路645弄8号	121.52454	31.22273	15221767729	5	809	215
92546620	阿路面馆	中江路889号新曹杨乐活天地二楼	121.391756	31.235753		7	816	215
63235543	成都老汤面馆(殷高西路高跃路店)	殷高西路588号102靠近高跃路路口	121.472668	31.319911	13585602718	13	9170	215
22040545	辣椒红了	南泉北路162-4号	121.51587	31.23702	18168765558	5	801	215
4113264	大唐人家(共江路店)	共江路1165号	121.445603	31.327851	56766666	13	8441	215
92360762	男先生的小面店	世纪大道160号览海国际广场B1层03B	121.508553	31.234747	13916462627	5	801	215
75132199	有涧面馆(绿地缤纷城店)	东安路562号绿地缤纷城东区2层H206	121.457648	31.184405	18621030555	2	871	215
18681292	吉呈台湾私房面馆(古北店)	古北路1838号	121.4032	31.18618	18721838043	12	846	215
17784788	霸道川面馆(锦尊路店)	锦尊路463号	121.533469	31.17958	50121377	5	12029	215
65602078	戴记私房面 ▪ 金杨拉面王(川沙店)	川沙镇城南路505号	121.697903	31.191031	58904713	5	810	215
67389106	阿里兰清真牛肉面(黄浦店)	六合路98号	121.474917	31.236679	18516053086	6	860	215
67814761	秦云老太婆摊摊面(东江弯路店)	东江湾路200号	121.4803	31.26678	15820199888	9	821	215
5299484	吉亨面馆(御桥路店)	御桥路266号	121.534896	31.149135	20221171	5	22947	215
72452234	寻秦汉·手工饼面	海口路15号	121.480943	31.231395	18616180315	6	860	215
93704249	丰记面馆	启帆路	121.586967884	31.3125481306		5	None	215
23546896	渝舍重庆面-麻辣料理(世纪公园店)	梅花路999弄后排18号商铺	121.558815	31.210241	58852835	5	803	215
4736862	上面坊(东诸安浜路店)	东诸安浜路178号	121.433102	31.218384	52376636	4	842	215
92087665	清江浦面馆	北大街福宁弄10号	121.249309509	31.3862005562	59917188	5938	5946	215
93574309	邂逅蛙	大学路172号301室	121.509876	31.303911	15000138815	10	854	215
65842616	台北精致面馆一面相传(江学路店)	方松街道江学路381弄36号	121.210307	31.032184	57680515	5937	22981	215
2643994	麦汇红烧牛肉面(延长中路店)	延长中路516号	121.451518	31.269761	66527997	8	828	215
66830706	吉呈台湾私房面馆(徐汇店)	蒲汇塘路98号食街内	121.43403	31.186421	64159890	2	865	215
9315113	霸道面馆(南泉北路店)	南泉北路304号	121.516812	31.235029	58772277	5	802	215
22739800	掌柜二两小面(福建中路店)	福建中路209号	121.481363	31.234126	15001856895	6	861	215
79315527	橘生淮南面馆	复兴中路642号	121.46314	31.214496	15216770849	1	835	215
3427801	吉亨面馆(红松店)	红松路192号	121.371405	31.182115	64028098	12	2528	215
66233701	老上海面馆	北艾路1182号	121.53433	31.182921	18717794258	5	12029	215
65767857	蜀面椒羞(长海路店)	长海路435号	121.524601	31.30996	17301855072	10	854	215
18365793	蜀面椒羞(金沙江路店)	金沙江路53号	121.409128	31.230235	13761356862	7	816	215
68150841	台州老六面馆	上南路1318号	121.495894	31.170538	13636677203	5	804	215
77255254	红辣椒拉面馆	通河路552-10号	121.444933	31.337278		13	8441	215
83063098	状元面馆	南泉路1165号	121.522775	31.212202		5	809	215
20771307	味千拉面(上海鹤庆路分店)	鹤庆路900号1单元1层A3号	121.403904	31.00624	33881395	12	852	215
17825761	福和面馆	原平路921号	121.431256	31.294983	15800794637	8	829	215
27535543	时光面馆(万达广场松江店)	松江万达广场金街239号	121.242602	31.059191	18918693529	5937	26146	215
23118615	王师傅私房牛肉面(江场西路店)	江场西路216号	121.444012	31.298205	66077968	8	22950	215
18418878	陕食山面馆	新行路307号新行汽车维修服务站隔壁	121.61223	31.29786	15618846528	5	24141	215
