65813087	小阿姨小脚粽子	永和路601号旁铁门处等候	121.436188	31.286336	18217445831	8	22951	112
90577425	江左见面	愚园路1032弄18号	121.429602	31.219757	15618566715	4	None	112
91925991	菊花羊肉料理	镇坪路60号	121.428667	31.250625	13736646402	7	819	112
92341873	嗨喵	大学路199号301室	121.509377	31.303768	13917049631	10	854	112
92104837	五福面馆	恒丰路218号现代交通大厦底楼F号	121.456659	31.240951	13918817614	8	827	112
79420779	103本帮烧	兴安路137号	121.471095	31.221064	13681780649	1	None	112
6237221	谷沙屋面铺	会文路155号	121.47159	31.253471	18017058829	8	22949	112
24804348	悦朋面档	韵浦路316号	121.582073	31.111276	13501947882	5	5947	112
67097352	Molly Restaurant 美式融合餐厅	江浦路1500号智慧树创意园中庭	121.519726	31.274115	13916931808	10	855	112
91039490	可口味炸鸡(怡丰城店)	七莘路1507号怡丰城B1层	121.363561	31.131206	18521775966	12	None	112
69038348	Momochitl美式爆米花专卖店(环球港店)	中山北路3300号环球港太阳大厅B1层B1135	121.412595	31.232962	61242839	7	9177	112
18615259	一甲排档蛇肉馆	浦电路137号	121.52072	31.218407	13611678518	5	809	112
59102128	Popaholic珀·赫丽爆米花	万达广场C坐写字楼B1层靠近沃尔玛超市	121.513397	31.301142	13761453397	10	854	112
91972421	健麵吃飯	栖霞路53号	121.516233	31.236218	13901755780	5	None	112
76839581	蟹家大院(外滩店)	广东路59号	121.489922	31.23395	69697777	6	859	112
14744847	鹅庄(庭院店)	金汇路469号A座	121.374388	31.17883	51173337	12	2528	112
52351206	顾shi的故事 · 顾shi猪排(人广-大世界店)	永寿路25号-底层B区	121.48123	31.22939	63355388	6	860	112
92178032	兴隆生	泰康路210栋-3	121.469915	31.207978		1	838	112
90588122	五爷家的小龙虾	钦州北路226号田尚坊19单元	121.420287821	31.180678312	33636080	2	872	112
83560923	TOWS	共和新路4440号	121.44827	31.31205	18702145152	8	829	112
46948401	Momochitl美式爆米花专卖店(大悦城店)	西藏北路166号大悦城北区8层802-30室	121.47193	31.24316	60405211	8	12026	112
22939375	蜀地冒菜(莘谭路店)	莘谭路361号	121.371821	31.108089	64091727	12	849	112
67198914	浦江第一炸	永杰路盐铁塘路435弄东门	121.507301	31.034382	17321081514	12	None	112
23679311	温州牛头馆(杨南路店)	杨南路716号	121.501774	31.151013	13916198228	5	2867	112
21786195	Momochitl美式爆米花专卖店(金虹桥国际中心店)	茅台路179号金虹桥国际中心B2层	121.402556	31.208916	52317757	4	840	112
90464771	章鱼小丸子胜Katsu	虹梅路2969-4号	121.392843424	31.180731	13482402391	12	847	112
50348374	味千拉面(万达广场店)	淞沪路77号万达广场A区B1层	121.513518	31.300101	4009301097	10	None	112
92249656	一碗鸡汤面	金沙路171号	121.257899588	31.382929982	13661509739	5938	5946	112
90486016	秦云老太婆摊摊面(曹杨路店)	曹杨路450号地下一层B4	121.419844	31.236508	15820199888	7	817	112
91622963	黄世伊面	中山公园凯旋路130号中山公园地铁站4号口1楼	121.419419811	31.221870296		4	842	112
4222449	鹅庄(七宝店)	七莘路3333号万科城市花园3区23号101室	121.3455	31.15923	33887710	12	848	112
9292340	清江佬温州特色海鲜手工面	丰庄路留夫鸭旁边1号岗亭处停车场内	121.365738	31.250884	69915738	5938	22988	112
69766674	秦云老太婆摊摊面(松江新城店)	新松江路1234弄一楼	121.212544	31.039385	67677889	5937	22981	112
92614734	王小姐私厨工作室	安龙路495号	121.387176	31.205335	13671585311	4	839	112
18145065	大唐人家(浦东三号店)	崂山路321号	121.520649	31.232469	56766666	5	802	112
21939018	木叔小面重庆面(龙茗路店)	龙茗路1790号	121.38229	31.15554	13761774953	12	853	112
57194480	天府巷子冒菜	东昌路537号	121.51236	31.23279	15821115529	5	802	112
67175019	红姐专业铁板鱿鱼炒年糕	共和新路共康路绿地新都会5号楼1楼好德便利店旁	121.444466	31.322988	13916087343	13	834	112
35598258	Momochitl美式爆米花专卖店(虹桥天地店)	申长路688号虹桥天地B1层	121.315431	31.193737	64605117	12	70507	112
6089911	伊祥·敦煌楼清真主题餐厅(长宁路店)	长宁路436号	121.426004	31.222276	60343618	4	842	112
