22912244	万岛日本料理铁板烧(吴中店)	吴中路369号美恒大厦2楼	121.412664	31.186135	60726077	508
66849507	黑门和牛(九号商场店)	济南路9号九号商场1层	121.477045	31.221543	13585525463	508
92049234	牛繁烤肉	大华路大华一路大华虎城嘉年华B1楼352号B1楼108室	121.414749	31.26967	56907378	508
43606310	虎丸烧肉(八佰伴店)	南泉北路588号新大陆广场南楼3楼（9号线商城路2号口，2号线东昌路3号口）	121.51818	31.22904	50932880	508
91587671	AJIYA(虹梅路店)	虹梅路3337号1楼110店铺	121.385049	31.19092	64885308	508
17159209	橘焱胡同烧肉夜食(虹梅店)	虹梅路3215弄201号圣伦兰商务大楼1楼I座	121.38486	31.18455	64065647	508
73388133	毕真烤肉集市(喜马拉雅店)	樱花路869号证大喜玛拉雅中心B1号	121.56196	31.20848	58366077	508
91609142	杨记齐齐哈尔烤肉(莘庄店)	莘建东路399弄26支弄1号	121.383472	31.109708	13821877458	508
23231330	香木香羊(上海店)	马陆镇大治路29号，马陆葡萄主题公园内	121.315967	31.380082	13764340075	508
79454042	游园觅食记	申长路1245号	121.313201	31.202349	15021077754	508
2012911	铁屋	程家桥支路213号莲荷国生活馆5楼	121.383018	31.184236	62090253	508
69715472	牧羊庄烤全羊神农牧羊(嘉定店)	宝安公路4568号	121.218046	31.31698	18018517772	508
13876883	万岛日本料理铁板烧(外滩店)	四川中路33号创业大楼1楼	121.489524	31.232826	63217727	508
66831905	万岛日本料理铁板烧(大宁店)	万荣路777号大宁音乐广场F座4层401室	121.443669	31.281201	56723077	508
17647597	大馥 · 炭火烧肉屋(新五角场店)	国定路428号	121.50771	31.30025	65320050	508
6061638	万岛日本料理铁板烧(静安店)	乌鲁木齐北路480号万泰国际5楼	121.44351	31.21813	65656777	508
23735418	老乾杯(外滩本店)	广东路20号外滩5号5楼	121.49064	31.23438	63400767	508
22798132	烧肉达人(SOHO复兴店)	马当路388号SOHO复兴广场B1-23室	121.474606	31.215402	63318828	508
