92705696	小辉辉涮肉	None	武川路49号	121.494191	31.301079	55786178	10	854	110	None
92871687	海底捞火锅(118广场店)	海底捞火锅	金沙江路1685号118广场	121.378989934	31.2321899649	52858006	7	None	110	None
91011100	龙窑砂锅串串香(浦城店)	龙窑砂锅串串香	浦城路558号	121.514148	31.224834	13708249006	5	802	110	None
43386343	季悦火锅(锦江店)	季悦火锅	茂名南路59号	121.46136	31.2198	54667966	1	835	110	None
79454042	游园觅食记	None	申长路1245号	121.313201	31.202349	15021077754	12	22952	110	None
92886319	霸道私房火锅(杨府)	None	仓丰路40-42号	121.21387876	31.0105481594	67851717	5937	5940	110	None
8844957	洋房火锅(新天地店)	洋房火锅	新天地南里黄陂南路376号	121.475529	31.219778	63338778	1	836	110	None
91596480	哥老官重庆美蛙鱼头(文峰广场十三哥店)	哥老官重庆美蛙鱼头	张杨北路801号上海文峰广场2层F2-209号	121.58733	31.270369	58920007	5	806	110	None
77453012	潮界(绿地缤纷城店)	潮界	东安路562号绿地缤纷城东区2层H201	121.457551	31.184532	54482737	2	871	110	None
92437543	凯达石斑鱼打边炉(龙湖虹桥天街店)	凯达石斑鱼打边炉	申长路869号龙湖虹桥天街A馆5楼5L-25号	121.313006	31.191996	64205597	5939	70209	110	None
5528732	捞王锅物料理(静安店)	捞王锅物料理	武定路1052号	121.442109	31.229996	62329961	3	814	110	None
81001855	海底捞火锅(大华店)	海底捞火锅	大华一路239弄大华虎城商务中心2号楼301室	121.415056	31.268442	56710956	13	831	110	None
92489444	煮海海鲜火锅	None	灵石路716号C1幢1楼	121.439548	31.281787	66550227	8	828	110	None
44280768	海底捞火锅(江桥万达店)	海底捞火锅	金沙江西路1051弄万达广场4楼	121.3245	31.24096	60766869	5938	5962	110	None
79223400	大钏锅物(世纪大都会店)	大钏锅物	福山路312号世纪大都会B1层B110B室	121.527976	31.229243	58856068	5	70602	110	None
6127165	季悦火锅(香港广场店)	季悦火锅	淮海中路283号香港广场南座3楼	121.475016	31.22256	33662796	1	835	110	None
