79981101	东北大铁锅	七宝镇七莘路1910号2楼东碧林湾东庭商务广场	121.36118	31.13986	13704413777	12	848	106
92205998	盯把来黑土地东北菜(周浦店)	上南路7775号2-3店铺	121.5698	31.117879	61316567	5	5947	106
24010948	东北铁锅炖	沁春路335号	121.374584	31.094038	60714469	12	849	106
32459353	盯把来黑土地东北菜(张江店)	盛夏路900号	121.631024	31.200569	60510567	5	808	106
22298426	小木屋米酒（九亭店）(九亭店)	九亭镇摩立盛汇广场二楼	121.315044	31.14624	57630381	5937	5943	106
23247409	醉东北铁锅炖	金沙江路2902号靠近新郁路	121.358942	31.241927	69963313	5938	22988	106
22729410	雪满天粗粮海鲜配	妙境路1328弄18号	121.694188	31.177193	68886717	5	810	106
16814740	老于家东北人家(徐家汇店)	宛平南路404号	121.44767	31.19062	54245270	2	865	106
23005766	老于家东北人家(打浦桥店)	蒙自路169号智造局创意园内7号楼101室	121.47766	31.206221	63233692	1	838	106
4709928	盯把来黑土地东北菜(世纪公园店)	梅花路999弄35-36号	121.55954	31.21068	50129678	5	803	106
2075542	翠花娘家	国和路1203号靠近包头路	121.53887	31.31798	65331777	10	856	106
18769933	东北农家小院	华阳路街道定西路1108号	121.423419	31.21187	62165789	4	842	106
21650212	东北农家小院(潍坊路店)	潍坊路135号	121.523268	31.2248	60532228	5	802	106
45828424	东北农家小院(浦东南路店)	潍坊新村街道浦东南路1525号	121.518706	31.220931	58790777	5	802	106
23544946	盯把来黑土地东北菜(成山路店)	成山路345号-2	121.50209	31.172128	61311567	5	804	106
4206027	老于家东北人家(博览汇广场店)	梅花路999弄19-20号	121.558112626	31.2103466052	38984066	5	803	106
18657943	木头屋北大荒人(政民路店)	政民路485号	121.504358	31.301413	65648185	10	854	106
59065980	东北铁锅炖(弘基文化休闲广场店)	聚丰园路9弄66号弘基文化休闲广场2层	121.38602	31.315244	17717905613	13	2527	106
24364901	一捏私厨(塘桥店)	蓝村路485-1号	121.525072	31.211878	68641555	5	809	106
24618230	篱笆院东北饺子王(欧阳路店)	欧阳路196号	121.488999	31.266251	66295289	9	822	106
506171	二人转东北菜	昭化路351号	121.42488	31.211851	51180185	4	842	106
