32461389	牛new寿喜烧(淮海中路店)	淮海中路755号新华联大厦3层	121.464444	31.218769	31039988	1	835	111
70444901	牛new寿喜烧(南京东路步行街店)	南京东路353号悦荟广场3层	121.483644	31.236923	53098368	6	861	111
22788368	海鲜鱼市SEAFOOD WHARF(衡山店)	衡山路534号衡山宾馆2楼	121.44325	31.20056	64336778	2	867	111
92023244	西悦·驿站 C Market 自助餐厅	申虹路333号G层上海虹桥康得思酒店	121.316287	31.194998	52639628	12	70507	111
18245413	赤坂亭(万达广场松江店)	广富林路658弄万达广场3层西侧	121.24197	31.05811	62271717	5937	26146	111
45426598	石上炙石板烤肉	莱阳路327号	121.580943	31.273537	50777973	5	806	111
6603735	牛New寿喜烧(徐汇店)	天钥桥路131号永新坊地下一层	121.442207	31.191419	31125328	2	865	111
77331021	川骄海鲜自助(浦东店)	浦东南路1271-1289号米岛美食城2楼	121.51722	31.22634	58856333	5	802	111
69547723	汉巴味德自助餐厅(嘉定宝龙广场店)	阿克苏路1099号嘉定宝龙城市广场三楼319号	121.261165	31.3455	61207676	5938	27830	111
17958978	海鲜鱼市SEAFOOD WHARF(延安饭店店)	延安中路1111号延安饭店首层	121.44826	31.220719	62400065	3	812	111
92364524	漱食集寿喜烧自助火锅海鲜(龙湖虹桥天街店)	申长路869号虹桥龙湖天街A馆三楼25号漱食集	121.313553	31.192405	13916849441	12	None	111
92748914	秀	北京西路1008号上海静安瑞吉酒店一层	121.45618	31.230999	62579999-7715	3	811	111
2087029	Café Brio咖啡厅·天禧嘉福璞缇客酒店	虹许路358号天禧嘉福璞缇客酒店1楼	121.395529	31.181591	34059898	4	839	111
503292	上海金茂君悦咖啡厅	世纪大道88号金茂君悦大酒店54层	121.505596	31.23488	50471234	5	801	111
58586963	上海富悦大酒店(曼哈顿西餐厅)	松江新城茸悦路208弄	121.246574	31.059846	67727979	5937	None	111
3881935	新发展亚太JW万豪酒店珍珠轩中餐厅	大渡河路158号新发展亚太JW万豪酒店2楼	121.396116	31.221576	22156203	7	816	111
19340358	清风人家火锅姿造馆	城东路252号一楼	121.763241	31.048626	20981313	5	5948	111
80929098	新西兰海鲜烤肉自助	中山中路平高世贸中心商城3楼新华书店旁边	121.235638	31.006272	57895278	5937	None	111
21560193	鑫海湾海鲜姿造	隆昌路590-598号，复旦软件园一楼	121.542877	31.275676	50338686	10	858	111
18384165	崇明凯悦西餐厅	揽海路799弄2楼	121.800009	31.466693	67031155	3580	64606	111
23067515	济州岛烤肉(张江店)	张江路760号	121.61753	31.20238	18217111762	5	808	111
24811780	海鲜鱼市SEAFOOD WHARF(世博源店)	上南路168号世博源3区2层208号	121.492474	31.182526	31115265	5	67275	111
6031884	台湾人道素菜(莲香斋多国料理自助餐)	愚园路151-157号3楼	121.445117	31.223928	51688799	3	812	111
21334012	彩箸铁板烧·日本料理(星空广场店)	虹桥路1665号星空广场6层	121.39231	31.200874	62457783	4	839	111
9315902	韩江缘(宝山店)	永清路700号宝山体育馆内	121.490899	31.395896	51950015	13	8440	111
13847937	宝颐海鲜姿造(七莘路店)	七莘路662号兴城商务广场地下室1层	121.373098	31.119191	68801777	12	849	111
19670205	好山海鲜&烧烤自助餐	黄兴路1800号东方蓝海国际广场3号楼B1层	121.52043	31.291199	60708555	10	854	111
90099021	上海环球港凯悦酒店·咖啡厅	宁夏路718号上海环球港凯悦酒店七楼	121.412497	31.232001	62151234	7	9177	111
501581	王宝和上海餐厅	九江路555号王宝和大酒店2楼	121.480599	31.234692	53965000	6	861	111
4684764	浦东嘉里大酒店The COOK∙厨餐厅	花木路1388号浦东嘉里大酒店1楼	121.563679792	31.2130495045	61698886	5	803	111
17704112	Ritz Carlton Buffet	世纪大道8号国金中心丽思卡尔顿酒店52楼	121.500975	31.236478	20201888	5	801	111
14191961	汇·西餐厅	浦北路1号上海中星铂尔曼大酒店2楼	121.430228	31.15932	24268888	2	872	111
67795563	诱品韩式烤肉自助餐	峨山路196号	121.527578	31.214375	58893945	5	809	111
6449084	烤友社	环城路311号	121.255401	31.007979	57839900	5937	22980	111
12596966	炭香园自助烧烤(人民北路店)	人民北路112号三楼	121.22785	31.01248	67865897	5937	5940	111
67971781	汉来海港自助餐厅(七宝万科广场店)	漕宝路3366号七宝万科广场5层504	121.350468	31.154078	60705288	12	848	111
67796528	洲际酒店伍臻全日餐厅	诸光路1700号国家会展中心上海洲际酒店一层	121.30037	31.18564	67001888	5939	30340	111
67648891	梅亭自助寿喜锅	昭化路512号	121.422013	31.21116	13651617578	4	842	111
91927273	一期一会	宁国路102号	121.538167	31.263085	55394031	10	None	111
37249711	尚捞港式自助回转捞吧(万达广场宝山店)	一二八纪念路988弄万达广场3层	121.447071	31.323739	13601809138	13	834	111
21805569	牛赞日式自助火锅(曹路宝龙广场店)	金海路2505号曹路宝龙广场一期1层	121.653128	31.266135	50178788	5	22948	111
67677965	美食汇Cafe Reign	中山东二路538号上海万达瑞华酒店1层	121.496585	31.227498	53688882	6	859	111
5189260	西郊宾馆牡丹厅	虹桥路1921号7号楼	121.378102	31.202235	62198800-632	4	839	111
91384031	潮食汇	新源路576号	121.155520245	31.2961392583	59167378	5938	None	111
