83506448	西贝莜面村(上海正大乐城店)	西贝莜面村	中山南二路699号正大乐城三楼302室	121.45756	31.185669	4008207320	2	871	26481	None
76995247	西贝莜面村(上海正大广场店)	西贝莜面村	陆家嘴西路168号正大广场中区8层	121.49927	31.23685	4008207320	5	801	26481	None
91036928	西贝莜面村(上海百联川沙店)	西贝莜面村	川沙路5398号百联川沙购物中心4楼	121.69736	31.184239	4008207320	5	810	26481	None
20895354	西贝莜面村(上海宝乐汇店)	西贝莜面村	宝杨路1569号宝乐汇生活时尚中心5楼502号商铺	121.48474	31.39955	4008207320	13	8440	26481	None
18113072	西贝莜面村(南方商城店)	西贝莜面村	沪闵路7388号南方商城5楼	121.400684	31.131653		12	851	26481	None
8996458	西贝莜面村(上海腾飞店)	西贝莜面村	天钥桥路333号腾飞大厦401号铺	121.44238	31.18824	4008207320	2	866	26481	None
5449042	西贝莜面村(上海百联西郊店)	西贝莜面村	仙霞西路88号百联西郊购物中心南区3楼	121.37098	31.20855	4008207320	4	845	26481	None
24505525	西贝莜面村(上海周浦万达店)	西贝莜面村	周浦镇年家浜路518号周浦万达广场步行街3楼322-1室	121.569872	31.114287	4008207320	5	5947	26481	None
24822160	西贝莜面村(上海城市近铁广场店)	西贝莜面村	真北路818号近铁城市广场北区3层	121.3815	31.23319	4008207320	7	818	26481	None
24637169	西贝莜面村(上海我格广场店)	西贝莜面村	武宁路101号我格广场5楼19号	121.42364	31.23748	4008207320	7	2866	26481	None
27294995	西贝莜面村(上海万嘉商业广场店)	西贝莜面村	东靖路1881号万嘉商业广场3层302-2室	121.61082	31.29341	4008207320	5	24141	26481	None
33599712	晋家门(紫荆店)	晋家门	控江路1628号紫荆广场6层	121.51669	31.27505	65198050	10	855	26481	None
75155036	阿拉兰主题餐厅(徐汇区宛平88店)	阿拉兰主题餐厅	宛平南路108号永丰国际广场E栋银座3楼305室	121.445333	31.195138	64086635	2	865	26481	None
59193016	煜北西北小馆(万达广场宝山店)	煜北西北小馆	一二八纪念路万达广场金街118号	121.447727	31.32315	17700251777	13	834	26481	None
18501478	西贝莜面村(上海金谊广场店)	西贝莜面村	上南路4467号20号中房金谊广场北区5层	121.513549946	31.1400089014	4008207320	5	22947	26481	None
67919122	肉食主义(大华店)	肉食主义	真华路950号第一坊a105	121.411356	31.272605	13611699527	13	831	26481	None
6110613	西贝莜面村(上海联洋店)	西贝莜面村	芳甸路300号联洋广场A区4层401号	121.558128	31.226629	4008207320	5	803	26481	None
14684855	西贝莜面村(上海凯德七宝店)	西贝莜面村	七莘路3655号凯德购物广场1-74B	121.340947	31.164058	4008207320	12	848	26481	None
67594881	西贝莜面村(上海嘉亭荟店)	西贝莜面村	墨玉南路1077号嘉定嘉亭荟城市生活广场402-2室	121.16234	31.28831	4008207320	5938	5945	26481	None
19121895	煜北西北小馆(曲阳路店)	煜北西北小馆	曲阳路570号1085号铺位	121.491358	31.280031	17700251777	9	820	26481	None
23559889	西贝莜面村(上海金山万达店)	西贝莜面村	龙皓路1088号金山万达三楼3008-3009室	121.338285	30.754661	4008207320	8847	22967	26481	None
73516230	河西道大漠羔羊	None	枣阳路347号	121.401812	31.232561	15921450890	7	816	26481	None
55601946	晋家门(长泰店)	晋家门	金科路2889号长泰广场西区B1层	121.6017	31.20597	50801028	5	808	26481	None
18500454	西贝莜面村(上海日月光中心广场店)	西贝莜面村	徐家汇路618号日月光中心广场徐家汇区4层	121.46848	31.2063	17717378529	1	838	26481	None
