79981101	东北大铁锅	None	七宝镇七莘路1910号2楼东碧林湾东庭商务广场	121.36118	31.13986	13704413777	12	848	106	None
24010948	东北铁锅炖	None	沁春路335号	121.374584	31.094038	60714469	12	849	106	None
92205998	盯把来黑土地东北菜(周浦店)	盯把来黑土地东北菜	上南路7775号2-3号店铺	121.570029	31.118073	61316567	5	5947	106	None
23247409	醉东北铁锅炖	None	金沙江路2902号靠近新郁路	121.358942	31.241927	69963313	5938	22988	106	None
32459353	盯把来黑土地东北菜(张江店)	盯把来黑土地东北菜	盛夏路900号	121.631024	31.200569	60510567	5	808	106	None
22729410	雪满天粗粮海鲜配	None	妙境路1328弄18号	121.694188	31.177193	68886717	5	810	106	None
16814740	老于家东北人家(徐家汇店)	老于家东北人家	宛平南路404号	121.44767	31.19062	54245270	2	865	106	None
23005766	老于家东北人家(打浦桥店)	老于家东北人家	蒙自路169号智造局创意园内7号楼101室	121.47766	31.206221	63233692	1	838	106	None
18769933	东北农家小院	None	华阳路街道定西路1108号	121.423383	31.21212	62165789	4	842	106	None
4709928	盯把来黑土地东北菜(世纪公园店)	盯把来黑土地东北菜	梅花路999弄35-36号	121.55954	31.21068	50129678	5	803	106	None
4206027	老于家东北人家(博览汇广场店)	老于家东北人家	梅花路999弄19-20号	121.558112626	31.2103466052	38984066	5	803	106	None
21650212	东北农家小院(潍坊路店)	东北农家小院	潍坊路135号	121.523268	31.2248	60532228	5	802	106	None
18657943	木头屋北大荒人(政民路店)	木头屋北大荒人	政民路485号	121.504358	31.301413	65648185	10	854	106	None
24618230	篱笆院东北饺子王(欧阳路店)	篱笆院东北饺子王	欧阳路196号	121.488999	31.266251	66295289	9	822	106	None
45828424	东北农家小院(浦东南路店)	东北农家小院	潍坊新村街道浦东南路1525号	121.518706	31.220931	58790777	5	802	106	None
506171	二人转东北菜	None	昭化路351号	121.42488	31.211851	51180185	4	842	106	None
24364901	一捏私厨(塘桥店)	一捏私厨	蓝村路485-1号	121.525066	31.211625	68641555	5	809	106	None
2075542	翠花娘家	None	国和路1203号靠近包头路	121.53887	31.31798	65331777	10	856	106	None
76874817	关东小磨(百联中环店)	关东小磨	真光路1288号百联中环购物广场A区4层	121.382915	31.245192	31830125	7	818	106	None
34671210	关东小磨(长风大悦城店)	关东小磨	大渡河路178号长风景畔广场4楼	121.395395	31.222874	63817667	7	816	106	None
37764142	东北农家小院	None	成山路153号	121.49157	31.17161	60641887	5	804	106	None
21129078	大铁锅	None	东新路147号	121.426018	31.240974	13564478666	7	2866	106	None
14874078	新东北源味饺子王	None	一二八纪念路772号	121.450933	31.325548	63245777	13	8441	106	None
14198522	东北风(特力时尚汇店)	东北风	邯郸路600号万达商业广场特力时尚汇1层	121.512776	31.302383	65232723	10	854	106	None
23544946	盯把来黑土地东北菜(成山路店)	盯把来黑土地东北菜	成山路345号-2	121.50209	31.172128	61311567	5	804	106	None
68932558	妈妈的味道东北饺子馆	None	虹泉路1101号	121.373535	31.169103	15900705799	12	846	106	None
