23136132	韩妈妈	虹桥路1665号星空广场4楼	121.39218	31.20085	61993776	114
68929889	SeaCloud海云台八爪鱼(古北1699广场店)	古北路1699号古北1699商业广场2层	121.402802	31.188177	60933771	114
66821320	韩时烤肉(中星城店)	浦北路9号中星城3楼	121.428566	31.158828	60741058	114
68073707	hotfow火釜炸鸡(龙阳广场店)	龙阳路2000号龙阳广场2层	121.557631	31.202938	18621750132	114
6298715	釜山火炉(紫藤路店)	紫藤路156号	121.364797	31.172807	34319858	114
5144160	鼎鼎牛烤肉	永清路452号	121.49486	31.39052	15021588250	114
5140468	五六岛	青杉路325号	121.36493	31.176163	34676296	114
5537388	釜山火炉(沪亭北路店)	沪亭北路607弄摩立盛会生活广场12号	121.31593	31.14689	55079302	114
21270452	韩膳坊	靖海路207-209号	121.76815	31.04759	18501745269	114
24024818	hotfow 火釜炸鸡(万达广场宝山店)	一二八纪念路988弄万达广场1层	121.447071	31.323739	13916166454	114
19208606	Mr.碳韩式烤肉	清河路8号2楼	121.250427	31.385741	59141770	114
2817748	青瓦楼	虹莘路3573号	121.373789	31.16463	64610618	114
19197157	辛本家时尚碳烤	新源路236号	121.157729	31.292856	18521325556	114
43623575	野火烤肉料理	沈梅东路209号	121.586732	31.093147	17717515510	114
23476289	味美牛肉店AND烤肉(虹泉路店)	虹泉路1078号井亭天地2楼	121.374364	31.17017	61119707	114
18074021	7年8班韩国碳烤(崂山路店)	崂山路620号	121.524182	31.223882	58435885	114
32526207	喜来稀肉(梅川路店)	梅川路1275号	121.38265	31.242801	60255217	114
21647237	米香苑炭火烤肉2号店	古方路南方休闲广场3楼	121.401984	31.133563	54439351	114
52343686	Tan炭韩国烧烤(天山路店)	天山路789-889号百盛优客城市广场东楼5层	121.403727	31.210331	52958509	114
21321220	清潭洞韩国料理	溧阳路1290号	121.48669	31.263004	18721911757	114
68008588	朴家炭烤(禹州商业广场店)	沪南公路9928号禹州商业广场4层	121.738726	31.039605	20972737	114
24288353	绅士韩式炭烤(万达广场松江店)	广富林路658弄万达广场1层66室	121.243833	31.058007	67690772	114
69743932	Tan炭韩国烧烤(大学路精品店)	淞沪路303号二楼	121.51205	31.30446	65105351	114
5502330	Tan炭韩国烧烤(虹泉路店)	虹泉路1101弄7号	121.37324	31.16902	52235336	114
67943294	芝士魔鬼CheeseMonster新概念韩国料理	柳州路322-3-4号	121.42481	31.168321	31130048	114
20794122	芝芝韩国芝士年糕专门店(大学路店)	大学路123号502号	121.510391	31.303902	13917511145	114
67744305	金海韩国炭烤(车站南路店)	车站南路330号世纪联华一楼东明美食广场128	121.474871	31.294946	55502685	114
92359442	乐米韩国料理	淮海中路688号B1层	121.465329	31.219653	63336766	114
67118735	果树楠木	邯郸路397号	121.509915	31.297971	15800872941	114
21922183	比奇雅(滴水湖店)	南汇新城山兰路步行街466号	121.92499	30.896093	38223807	114
72460394	喵呜炭火料理(第吾大道店)	淀山湖大道150弄第吾大道1层	121.096374	31.144555	13020156660	114
69471994	全州豆芽汤饭	金汇南路225号	121.37744	31.170589	18516704718	114
16960421	红魔韩国炭烤	北市街302号	121.70271	31.199319	50992087	114
27229383	棒呀棒呀韩国炭烤店	聚丰园路9弄23号	121.38677	31.31574	56640069	114
22835272	大发	合川路2928号新乐坊A栋102室	121.3819	31.17366	52633915	114
4742307	明成缘(梅园路店)	梅园路232弄2号	121.242339	31.383865	39539880	114
32849835	韩真味	银亭路58号	121.375443	31.171133	34909016	114
24664578	春乐八爪鱼	银亭路66号缤琦广场2楼	121.375668	31.171289	54790019	114
13856381	山马路(虹泉路店)	虹泉路1051号39甲1楼	121.374518	31.169006	54335501	114
66876037	ProfessorLeebyBELLOCO倍乐李教授(上海K11艺术中心店)	淮海中路300号上海K11购物艺术中心4层	121.473568	31.223498	53833270	114
19611959	喜来稀肉(吴江路店)	吴江路169号四季坊218-220室	121.461603	31.229808	52850236	114
569909	本家(吴中路店)	吴中路1339号	121.37481	31.172478	51182777	114
69414009	喜来稀肉(百联徐汇商业广场店)	华山路2038号百联徐汇商业广场3层	121.43695	31.19656	54661920	114
67867988	韩国厨房	胶州路210号	121.44393	31.22707	62376835	114
19585835	姜虎东白丁(宝山万达店)	一二八纪念路1000弄宝山万达金街326-327号	121.448024	31.323163	60296780	114
67762096	WARAWARA(七宝宝龙店)	漕宝路3299号七宝宝龙城市广场西区B1层	121.353788	31.156619	60159228	114
21680549	钟路商会(1088广场店)	浦东南路1088号1088广场5层	121.51522	31.228317	58998810	114
68073496	hotfow火釜炸鸡(环球港店)	中山北路3300号环球港B2层南洋小镇8号铺	121.412777359	31.2335510566	18616715921	114
32499199	江江水来烧肉料理(近铁城市广场店)	真北路858号近铁城市广场北座3层	121.382031	31.233562	62222339	114
10665396	幸福食谱精选韩国料理(海上海弘基休闲广场店)	飞鸿路568弄29号	121.507737	31.266481	65198310	114
24077263	彭妈家火山岩烤肉·韩国料理	妙境路1111弄19号211	121.6939	31.183109	18221382148	114
8672708	PANKOO釜山料理(松江开元店)	新松江路925号开元地中海商业广场2楼	121.219455	31.03783	67840931	114
24327926	麻喜达炭火烤肉(关山路店)	关山路89号	121.52154	31.2909	65678815	114
17826881	无峰里米肠(井亭首尔购物中心店)	虹泉路1000号井亭首尔购物中心1层	121.37503	31.17033	34323820	114
2040634	江南·偶巴尔坛(吴中路店)	吴中路1099号吴中商务大厦2楼	121.38601	31.176559	51503377	114
25165420	三通阁石板烤肉店(万达广场松江店)	广富林路658弄万达广场1层	121.24388	31.05721	18702260909	114
14709401	贝烤贝海鲜烧烤(合川路店)	合川路2928号	121.38199	31.173215	64206830	114
69749107	特别加韩国料理(新华联店)	申滨路473号新华联B1楼	121.30918	31.20109	15921359498	114
66382687	哦猪 오쭈 炭烤肉	虹泉路1078号井亭天地1楼	121.373692	31.169654	54186677	114
67788628	故村土城韩国烤肉(南门八一路店)	八一路118号	121.395518	31.620231	51917828	114
507186	函极博(古北店)	荣华东道39-45号里昂花园 靠近翠钰路路口	121.39636	31.194182	62957873	114
4109408	故乡明太鱼屋(航北路店)	航北路25号	121.359147	31.174524	54470411	114
21178283	味美牛肉店AND烤肉古北旗舰店(味美牛肉店AND烤肉)	古北旗舰店红松东路620号院内可免费停车	121.40042	31.18914	58343010	114
17146538	清潭韩国炭烤	合川路2928号新乐坊A栋2楼	121.381912	31.173628	64208977	114
57380542	火筒三韩国料理(万达广场宝山店)	一二八纪念路988弄宝山万达广场金街3楼352号	121.448283	31.323513	60646490	114
92729145	王妃家(五角场店)	政通路189号特力时尚汇1楼16-B	121.512589	31.30215	50271717	114
24724899	烤肉村고기굽는마을(汇金百货虹桥店)	天山路900号汇金百货B1层	121.404854	31.211384	60908518	114
23657253	喜来稀肉(万达广场宝山店)	一二八纪念路988弄万达广场金街2层240-241室	121.446644	31.323611	61173871	114
68156682	N2Ubarbecue熨斗烤肉(七宝宝龙店)	漕宝路3299号七宝宝龙城市广场西区B1层	121.354978	31.157087	13917744748	114
66346570	喜来稀肉(上海金桥大拇指广场店)	平度路和胶东路交叉口上海金桥大拇指广场1层	121.591494	31.254891	58383630	114
15593051	饭小偷酱油酱蟹▪韩国传统料理	古北路1832号1室2室	121.402888	31.186564	34901258	114
20916796	PANKOO釜山料理(宝乐汇店)	牡丹江路1569号宝乐汇5楼	121.48495	31.39954	66220187	114
17654466	崔家木炭烤肉(总店)	虹泉路1078号东2楼	121.374573	31.170086	64309277	114
6040070	千年瓦房	宋园路191号	121.413227	31.188415	18916024989	114
21727530	The Frypan韩国炸鸡和啤酒	中山北路3667号	121.409709	31.227399	13248176232	114
6504666	那比家烧烤(剑河路店)	剑河路547号	121.368493	31.209617	62791579	114
