65813087	517	460	41	13	1	2
90577425	128	93	29	5	0	1
91925991	63	50	13	0	0	0
92341873	73	48	20	4	1	0
92104837	106	93	8	4	1	0
79420779	86	66	17	3	0	0
6237221	305	166	101	28	6	4
24804348	355	267	69	16	2	1
67097352	288	202	75	7	2	2
91039490	65	40	22	3	0	0
69038348	277	183	79	12	3	0
18615259	350	213	113	22	1	1
59102128	450	308	111	30	1	0
91972421	93	81	9	2	1	0
76839581	344	213	98	17	6	10
14744847	3709	2044	1238	329	41	57
52351206	1191	911	215	51	6	8
92178032	69	36	27	3	2	1
90588122	193	115	52	21	3	2
83560923	51	40	7	3	0	1
46948401	1374	924	363	71	8	8
22939375	776	528	187	49	4	8
67198914	67	64	2	1	0	0
23679311	811	680	96	15	7	13
21786195	1717	1129	452	110	12	14
90464771	27	24	3	0	0	0
50348374	393	357	17	9	6	4
92249656	395	327	37	14	6	11
90486016	135	86	37	9	1	2
91622963	301	263	25	5	4	4
4222449	3060	1549	1051	346	56	58
9292340	862	414	299	104	16	16
69766674	378	325	31	17	2	3
92614734	43	42	1	0	0	0
18145065	873	497	285	69	9	13
21939018	684	410	188	61	15	10
57194480	163	95	56	11	0	1
67175019	269	223	31	9	3	3
35598258	558	362	151	33	2	10
6089911	2693	1060	1159	326	65	83
5657797	1433	867	399	110	25	32
56826998	879	576	236	52	9	6
90465678	93	69	21	2	1	0
13669983	1990	1261	522	155	23	29
58184296	83	60	15	7	1	0
27293646	617	396	169	35	10	7
93175361	66	59	5	2	0	0
8063997	2995	1687	886	276	69	77
67118735	595	444	104	32	9	6
18686210	1158	719	323	96	9	11
21043570	2682	1659	793	170	31	29
67008672	394	334	42	12	4	2
93445682	28	27	0	1	0	0
91976582	34	34	0	0	0	0
65712386	1171	823	223	67	20	38
77282732	509	261	209	33	5	1
91593072	171	88	61	17	3	2
21707282	563	336	161	46	6	14
93347730	75	70	3	1	1	0
79592630	118	87	20	10	1	0
90097448	124	66	46	10	0	2
2275675	1584	593	675	239	23	20
19794065	152	77	50	21	4	0
4739510	378	196	133	37	5	7
21791768	432	241	118	45	10	18
14748486	1274	879	297	68	17	13
32371116	1106	654	316	97	21	18
21626910	668	367	210	63	15	13
90323198	40	31	8	1	0	0
92315066	102	55	40	5	1	1
9457043	322	174	111	27	5	5
90405041	301	262	26	8	3	2
27435263	399	279	94	18	3	5
9856373	1050	885	103	40	11	11
56625212	621	410	155	41	7	8
73598279	159	143	14	1	0	1
74584828	79	48	26	5	0	0
38121770	514	407	73	31	1	2
15121643	625	430	139	42	9	5
18610332	186	135	43	6	2	0
4213779	10800	7875	2206	551	92	76
22387222	1275	736	415	99	14	11
1948870	2374	1017	971	289	44	43
92360762	124	86	24	6	3	5
74103925	403	204	132	46	8	13
17943753	1581	965	453	83	30	50
17630825	2428	1353	752	252	42	29
4528436	1145	448	456	152	29	60
12598454	1234	672	386	109	29	38
90413257	364	267	70	22	1	4
22440943	569	287	202	56	8	16
57235243	320	204	49	32	11	24
23049334	1933	1219	544	134	22	14
51660376	402	190	135	50	12	15
18335517	1902	1315	396	137	29	25
67856205	502	307	153	29	2	11
23536752	1097	617	349	105	10	16
77255108	57	37	12	5	2	1
90315709	62	52	8	1	0	1
92076992	101	67	21	10	2	1
23102231	561	278	194	66	9	14
67865140	198	127	50	13	3	5
66717604	237	156	63	14	1	3
32480707	738	516	157	50	7	8
92571232	35	31	3	1	0	0
15875859	477	329	105	31	4	8
21058960	472	349	90	25	6	2
4113264	1225	611	408	154	28	24
66036340	302	186	77	29	6	4
57801831	192	155	27	6	2	2
22050123	396	259	107	25	1	4
68971927	208	94	82	29	1	2
93261918	34	33	1	0	0	0
90476072	168	96	53	14	4	1
18096525	278	131	110	25	8	4
80997366	69	51	13	3	1	1
69727966	184	124	41	14	3	2
21727558	912	714	127	51	9	11
24916593	265	220	28	8	4	5
22717563	781	485	209	57	10	20
5646307	888	519	271	77	10	11
90091380	46	28	14	4	0	0
73590949	194	184	5	5	0	0
66816176	72	63	7	1	0	1
6049844	5432	3781	1178	378	46	49
17191341	10899	4622	4268	1627	265	117
3087064	5239	1698	2313	880	169	153
20772360	2070	1022	683	261	50	54
79419012	330	193	97	34	3	3
5731820	1198	517	455	161	25	40
45257783	114	76	28	7	1	2
23926034	466	311	121	26	5	3
79676098	190	139	26	14	3	8
13908205	1301	564	553	145	27	12
66959813	296	168	95	22	8	3
17784788	937	398	387	96	17	39
66937985	316	189	98	24	3	2
5158265	467	190	191	71	4	11
67587101	560	493	48	14	3	2
21023156	1197	582	441	130	28	16
66624366	231	104	82	30	6	9
79620372	87	64	10	12	1	0
12598161	1519	965	398	112	22	22
75177721	346	262	64	12	5	3
93311825	60	49	6	3	1	1
9969298	810	465	254	79	6	6
4086607	808	332	304	123	21	28
92430148	20	18	2	0	0	0
65714548	479	288	152	26	8	5
18397850	537	299	161	45	15	17
91880080	43	34	6	1	1	1
9350850	654	349	217	62	16	10
21605203	480	303	117	49	6	5
83179785	55	31	20	3	0	1
83517141	55	44	7	2	1	1
4206671	73	41	26	6	0	0
20778216	385	243	97	29	6	10
65890085	211	104	93	12	1	1
27551054	1118	643	349	108	13	5
5528224	802	532	199	58	8	5
69424008	154	89	39	21	1	4
67522496	40	31	7	2	0	0
77445218	145	127	13	3	1	1
6267627	479	268	149	50	8	4
21088221	425	249	115	40	6	15
58528172	287	207	57	19	4	0
66365389	90	55	26	2	2	5
21351949	450	273	132	36	6	3
22918096	678	373	223	57	11	14
5302837	840	492	254	81	7	6
22040545	333	202	95	26	5	5
63235543	245	159	56	23	4	3
17984200	361	188	106	53	5	9
23494969	253	179	57	12	3	2
91866814	122	93	13	7	3	6
92163484	46	41	5	0	0	0
65842616	187	129	40	16	1	1
57846229	75	50	20	4	0	1
90411621	29	20	7	1	0	1
67960452	36	34	2	0	0	0
66591058	48	32	12	2	0	2
21561073	594	398	121	44	11	20
92106255	11	4	7	0	0	0
52350501	105	70	24	6	2	3
8354700	506	335	89	55	10	17
90439164	37	25	10	2	0	0
57704247	228	147	62	14	2	3
19803795	600	333	194	50	13	10
17867558	284	131	97	48	7	1
77944927	63	37	19	3	0	4
73600623	745	345	302	75	8	15
24813287	2057	1429	348	145	52	83
32883608	2778	1547	947	230	22	32
23540010	1344	807	384	116	15	22
75132199	530	342	129	38	11	10
92785753	207	170	14	13	0	10
66000940	1147	626	385	107	16	13
71188740	553	278	207	58	5	5
68208286	626	350	170	71	14	21
67933241	419	228	138	40	7	6
38180297	321	178	109	30	4	0
24506732	1089	505	371	147	33	33
14904291	1088	496	420	120	25	27
4295966	698	322	258	94	12	12
65602078	707	435	207	50	7	8
18681292	592	319	199	55	13	6
92344070	50	36	8	6	0	0
2976793	292	129	106	43	7	5
79415496	88	71	12	4	0	1
75145712	147	76	43	25	1	2
83494233	78	36	27	12	1	2
69114584	676	330	237	79	15	15
5299484	442	149	207	63	10	13
65767857	573	345	166	51	7	4
92112278	211	171	23	11	3	3
4736862	866	322	414	117	4	9
18365793	870	457	299	82	14	18
57539101	294	198	66	25	3	2
5431046	357	156	144	41	12	4
93335441	34	32	2	0	0	0
76080726	46	35	8	2	1	0
23546896	1450	817	430	144	29	30
505200	1030	536	321	101	15	10
92641338	87	27	54	5	1	0
79214687	48	26	18	2	0	2
19413359	2956	1417	1091	341	56	51
18279825	237	151	62	18	3	3
18046940	193	136	45	9	3	0
92087665	89	74	11	3	0	1
2603482	152	78	50	10	1	7
93431005	28	24	3	1	0	0
77255254	71	29	32	7	2	1
5737686	666	427	183	41	7	8
55632838	712	415	232	57	7	1
65503876	359	171	143	41	4	0
72332190	215	187	23	4	0	1
13860308	301	172	92	27	4	6
23036411	553	235	211	82	16	9
76945467	33	19	13	0	0	1
24803803	521	315	159	35	6	6
91855067	45	33	9	3	0	0
32516917	308	168	98	29	6	7
17950031	220	112	71	27	4	6
23418906	197	120	59	14	1	3
77242476	81	73	5	1	0	2
92628992	22	22	0	0	0	0
4665004	438	265	132	29	6	6
65871603	136	81	42	10	2	1
23042190	239	145	58	28	4	4
2643994	302	118	119	43	5	8
23596808	264	165	67	20	9	3
92259009	34	32	2	0	0	0
77351103	35	30	5	0	0	0
9312668	808	517	205	64	14	8
92669194	37	32	5	0	0	0
92607556	28	28	0	0	0	0
92112521	30	30	0	0	0	0
92450876	34	32	2	0	0	0
33560580	202	137	45	12	3	5
57696347	225	209	10	4	1	1
20842655	1978	1195	584	163	21	15
14751904	320	182	94	34	7	3
6042574	1142	699	308	108	19	8
2458441	16136	10819	3575	1286	207	137
66226812	1422	618	525	197	39	43
15964963	158	61	60	26	5	6
2530168	519	203	200	75	16	21
70002588	1156	647	369	106	15	19
81262532	292	195	76	13	5	3
66712675	622	344	198	58	7	15
71388239	346	194	92	44	8	8
58562949	159	89	47	17	5	1
76988396	182	121	39	19	1	2
28625749	3835	2089	1257	398	58	33
35766217	1384	676	553	119	23	13
4193031	1951	630	952	292	34	43
3458587	2865	944	1446	375	46	54
27455381	2403	1289	827	233	33	21
6382958	1664	957	491	156	17	43
66830706	306	164	104	28	4	6
93188259	24	19	5	0	0	0
17205333	851	363	317	113	29	29
57527298	289	119	118	32	14	6
81754494	37	15	16	6	0	0
67943215	159	80	49	24	2	4
21803300	542	248	205	57	8	24
19570659	336	183	100	40	5	8
63181865	321	143	126	42	7	3
8039493	931	550	248	94	14	25
72349826	46	25	15	6	0	0
57248815	305	211	61	18	5	10
59165879	1025	509	349	129	21	17
66869405	468	290	126	38	9	5
92351979	49	33	12	3	0	1
83439851	93	58	22	5	2	6
19417117	333	174	92	39	11	17
69645068	396	234	116	31	6	9
67814761	275	146	97	27	4	1
5101881	1336	410	614	265	28	16
15082513	576	314	180	62	9	11
22421302	207	70	83	29	5	20
18137392	922	578	227	90	12	15
21597821	1826	1051	572	157	25	21
75088480	322	184	109	24	3	2
79315527	675	365	222	63	15	10
3427801	741	254	345	110	12	20
