93527319	253	199	47	5	1	1
69170651	530	348	136	35	8	3
22734162	1241	673	413	115	22	18
67427592	2182	1449	504	165	34	30
17648683	15421	7570	5731	1692	268	160
65575288	1607	783	606	176	22	20
45254641	3970	1815	1574	471	51	59
90584644	87	43	35	8	1	0
28425633	1761	942	570	178	40	31
68977307	343	208	92	29	10	4
6209747	2643	1178	970	346	68	81
24911494	1507	1009	348	88	26	36
20814656	760	350	294	79	17	20
21049129	10205	4697	4000	1170	186	152
70649812	672	311	260	77	10	14
38574759	4072	1823	1627	467	86	69
23451166	5927	2837	2224	659	119	88
70582417	852	484	253	75	20	20
73395908	2006	1526	371	73	19	17
20622251	1657	762	691	154	30	20
24006760	12149	8729	2531	635	134	120
23111760	4331	2061	1618	505	81	66
34957160	556	275	199	52	16	14
83469226	369	283	64	17	2	3
79256188	635	397	184	41	7	6
32842503	3930	1996	1384	416	65	69
26973711	3122	1496	1152	366	46	62
26973590	2386	1150	853	280	63	40
57495177	741	496	155	64	5	21
23336606	1382	609	549	162	30	32
75165281	797	595	147	34	10	11
3208039	4019	1631	1683	533	82	88
24364311	2911	1418	1052	309	74	58
69182190	750	322	291	90	20	27
67082275	887	366	356	131	19	15
19650751	734	352	213	119	35	15
69123107	619	299	215	63	21	21
23994266	1479	616	598	189	44	32
43385483	14358	11525	1988	557	130	158
69077310	1724	1046	399	173	45	61
57518004	1954	875	750	243	47	39
67752868	1204	593	355	156	47	53
17943744	1697	704	573	282	58	80
9052803	1037	480	305	174	40	38
5614646	4486	2447	1292	508	117	122
67052752	5891	4611	803	303	83	91
66992208	769	298	313	97	22	39
91658156	190	100	46	16	9	19
32841663	3509	1904	1070	394	72	69
92352067	81	55	18	5	2	1
