93234469	126	119	2	2	1	2
91609142	151	121	23	5	0	2
17159209	1658	1228	325	61	21	23
23231330	493	359	98	18	5	13
67231719	525	463	42	10	3	7
69715472	109	86	18	3	1	1
46978421	160	151	8	0	1	0
65697224	1611	949	512	120	17	13
80619017	648	451	156	33	5	3
92440045	135	91	34	5	2	3
73388133	185	143	33	7	2	0
92122825	86	63	19	3	0	1
92781224	194	123	59	9	0	3
77261900	248	191	46	6	1	4
26987477	837	665	138	24	5	5
69279102	149	114	24	6	2	3
92265327	73	55	16	0	1	1
57773506	133	63	49	20	1	0
81002529	465	391	50	14	4	6
14725077	1633	926	537	116	27	27
92746966	68	60	5	2	0	1
19225874	887	638	171	55	7	16
93749957	71	71	0	0	0	0
92152427	40	33	7	0	0	0
92421259	260	160	77	13	5	5
26232197	1464	908	423	95	18	20
70429659	799	506	219	62	6	6
21146692	3653	2733	591	216	50	63
27234469	2102	1350	565	122	22	43
83473967	163	133	19	4	2	5
65713743	961	855	68	26	3	9
69779010	346	234	80	16	5	11
58071451	392	280	81	16	2	13
45301512	1572	1251	192	70	20	39
43618952	531	342	139	40	5	5
91884193	71	40	22	7	1	1
90497805	146	127	11	1	1	6
24819364	945	721	160	44	7	13
79362124	102	65	29	5	0	3
68231210	125	115	6	2	1	1
9518720	403	262	105	23	7	6
20904310	393	270	98	20	3	2
57307082	239	106	95	26	1	10
93498720	50	46	4	0	0	0
66767142	1193	629	427	106	11	20
67208473	1536	1290	179	38	16	13
69904072	2120	1834	204	53	14	15
21678383	3160	1831	1025	227	33	44
5256874	3132	1595	1063	346	60	68
92781803	52	36	8	1	4	3
26955721	899	579	226	56	18	20
92618518	154	98	42	8	2	4
15102581	866	475	285	70	10	26
76991210	194	103	76	9	4	2
27263281	1069	748	228	65	12	16
22652933	1759	1096	486	132	25	20
67749609	644	417	160	48	8	11
27238069	1592	720	616	176	39	41
80612185	135	83	37	9	3	3
90023655	292	217	48	15	3	9
74599978	1486	1320	126	25	8	7
18899984	1839	1205	394	157	42	41
92780027	66	47	7	7	1	4
27392873	1164	668	369	99	10	18
58922931	515	286	147	57	11	14
67083790	1002	829	87	41	21	24
27034054	1380	890	327	107	25	31
83364556	297	165	77	40	8	7
76899355	292	161	103	19	4	5
14657967	2417	1295	768	249	54	51
28592387	401	273	94	23	2	9
90044586	159	131	21	4	0	3
91921442	118	81	19	11	3	4
32841388	412	243	128	35	2	4
59120664	318	177	97	25	6	13
18282726	944	560	268	89	15	12
18771334	524	324	145	41	6	8
23984250	88	61	24	2	0	1
15857294	556	328	161	47	7	13
17948659	1661	848	583	170	34	26
19428369	221	126	61	25	5	4
21745704	711	454	169	57	11	20
22405128	2084	1177	647	194	37	29
68156682	328	206	87	20	8	7
27255437	1193	604	400	122	27	40
68069128	1279	818	351	85	13	12
22423924	491	261	154	44	12	20
20900449	4958	3154	1300	357	70	77
67361619	357	224	88	32	4	9
81268711	159	84	54	13	2	6
13823016	183	124	36	13	7	3
5366714	728	404	227	71	11	15
66382687	214	108	82	15	5	4
92074429	112	98	9	2	2	1
8620143	3067	1794	881	277	60	55
2768503	335	142	127	42	9	12
16721357	1911	1039	595	217	29	31
27267468	276	157	86	25	2	6
65924826	449	255	125	52	9	8
14709401	2262	1404	603	180	31	44
67737592	728	453	210	44	13	8
67924245	155	74	53	19	3	6
13896035	1303	729	381	132	33	28
90477329	223	114	67	31	5	6
13856381	681	380	214	64	18	5
92627209	23	22	0	0	0	1
93690224	42	37	4	1	0	0
27163125	3350	1661	1187	353	69	80
43616597	1564	914	468	143	19	20
75092272	376	214	101	36	10	15
21336956	8761	6798	1267	403	102	191
68174695	1201	681	362	96	19	43
72447153	233	144	58	14	7	10
66466708	593	366	152	43	7	25
32499199	2110	1172	662	166	48	62
66458486	574	469	74	19	8	4
24288353	974	639	227	78	5	25
20823737	1256	734	374	91	23	34
65552963	838	469	272	74	9	14
25165420	328	191	95	32	4	6
17985390	2085	1048	694	227	61	55
48547757	1184	653	366	108	24	33
81516460	34	21	10	3	0	0
6856444	1116	558	358	150	29	21
34751305	728	533	109	51	11	24
91956910	34	31	3	0	0	0
45829444	6191	3637	1790	557	97	110
91892411	64	50	6	3	2	3
48216896	2204	1649	343	131	38	43
15866661	4127	2113	1370	440	97	107
92903630	134	113	12	4	1	4
67622780	580	409	121	22	9	19
69456725	367	207	108	30	3	19
67823578	578	450	80	33	4	11
17995315	5552	2875	1935	542	101	99
6504666	1848	937	631	220	29	31
59167934	231	140	60	21	5	5
13850591	651	297	215	85	19	35
