92148273	None	None	None	None	None
73408813	37334	860	21709	6010	5301
66414204	29218	204	6671	1636	1596
90495633	None	None	None	None	None
507538	125020	167	3806	1075	871
6076094	29569	65	1726	466	485
6455909	9927	41	1611	507	430
69222927	14610	162	5628	1273	1355
66342672	15337	149	5088	1216	1160
24292464	30647	67	2640	647	701
506445	95035	94	2555	684	635
22821495	58716	111	3867	690	743
65649349	59459	298	7732	2436	2197
19628701	101131	167	6116	1475	1460
69224948	10916	161	6631	1377	1518
17815210	66215	58	2387	513	596
79413147	2698	38	1439	336	314
90566222	None	None	None	None	None
79427212	29326	398	14609	3002	3055
22217421	279882	247	7872	1891	1907
43623934	153747	229	7704	1808	1922
37778629	56308	159	6375	1364	1746
67660807	19113	166	4241	907	960
72457797	2774	41	1523	365	420
91055172	None	None	None	None	None
68961507	23835	437	10853	3219	2754
3868909	492916	361	13171	3138	3237
75122976	23035	480	13210	3220	3200
38090212	94281	288	10248	2558	2614
66987051	33960	185	6843	1644	1643
5205703	236958	189	7303	1554	1708
67623351	22325	213	5699	1271	1247
91626232	None	None	None	None	None
59399745	6942	30	1146	236	297
72478552	38623	464	18729	3900	4075
20685634	190749	378	13010	3015	3172
19088793	236408	289	9194	2129	2098
6005563	307481	193	9598	2068	2438
69233326	33312	325	11284	2358	2564
8861127	165660	149	5749	1337	1367
32760160	71979	196	5788	1336	1455
62230892	24529	124	4829	1121	1161
5933989	255191	134	5566	1213	1236
15125419	81942	148	3518	919	917
14174488	128060	77	3093	726	768
17160284	59690	57	2004	481	501
80528355	2393	34	1402	323	312
6169765	213262	136	5943	1288	1476
56570785	41982	137	5026	1167	1263
5734002	154067	125	4670	1014	1070
68128064	7468	176	3781	882	955
9075786	94765	88	2524	653	658
21908287	48880	74	2798	593	651
66607908	8721	58	2129	440	466
20774627	26694	50	1771	396	416
503158	25975	60	2579	347	583
5856984	28674	33	1290	303	345
4531701	175433	47	478	250	84
15987327	17711	22	986	214	206
67196656	7345	29	696	160	143
5423531	374847	465	14367	3373	3499
67621949	17543	436	10071	2331	2436
18385760	162796	418	12336	2933	2847
90475414	None	None	None	None	None
4681807	156606	200	8356	1556	1958
5435204	182235	153	6089	1383	1380
18278723	361577	135	5019	1170	1172
5097359	148323	148	4895	1115	1115
16002653	139826	114	3938	914	886
67588534	7788	125	3440	765	682
14694537	35095	57	1520	484	419
69827635	3081	56	1663	404	450
5156123	35635	31	1473	325	358
19380269	5484	18	714	178	180
3580894	341116	17	717	151	183
6305810	324325	422	12487	2766	2935
13785622	162063	301	9541	2303	2409
24648328	56556	110	4558	1060	1104
18238559	94661	85	3461	819	815
71045465	8245	129	3570	883	906
67841680	9270	124	3552	789	851
67085166	21601	238	5787	1401	1330
91946543	None	None	None	None	None
2807014	180325	120	3240	711	717
1909690	156302	117	2899	691	681
75202148	3658	51	2280	554	626
21290502	17461	66	2213	502	516
57178567	22543	70	2535	511	593
21730452	27111	70	1977	483	474
66031410	11531	77	2455	542	599
90980870	None	None	None	None	None
15128046	21421	47	1688	377	399
