65813087	16173	114	3694	871	898
90577425	None	None	None	None	None
91925991	None	None	None	None	None
92341873	None	None	None	None	None
92104837	None	None	None	None	None
79420779	6097	256	5092	1755	1456
6237221	54932	201	5793	1510	1683
24804348	29193	175	5182	1298	1356
67097352	17632	155	4931	1066	1062
91039490	None	None	None	None	None
69038348	6591	90	2482	705	572
18615259	57731	87	3076	700	660
59102128	28379	19	945	209	230
91972421	None	None	None	None	None
76839581	66767	1218	35066	8808	7775
14744847	171753	366	13795	3459	3253
52351206	130762	268	9960	2230	2416
92178032	None	None	None	None	None
90588122	None	None	None	None	None
83560923	8080	143	5285	1170	1574
46948401	50082	76	2726	754	692
22939375	54373	56	1850	538	445
67198914	6136	86	2425	472	594
23679311	49751	54	2081	457	493
21786195	150925	29	1291	321	300
90464771	None	None	None	None	None
50348374	3575	23	709	255	223
92249656	None	None	None	None	None
90486016	None	None	None	None	None
91622963	None	None	None	None	None
4222449	254538	338	7936	1806	1851
9292340	60263	140	3213	878	771
69766674	7001	101	3101	781	808
92614734	None	None	None	None	None
18145065	136925	87	3209	700	703
21939018	37451	93	2136	491	489
57194480	11756	45	1567	366	356
67175019	8354	55	1597	394	424
35598258	24369	25	994	266	240
6089911	398182	627	19163	5038	4830
5657797	199741	630	15712	4077	3926
56826998	50888	168	8053	1919	1884
90465678	None	None	None	None	None
13669983	132152	89	3381	830	855
58184296	8046	107	3357	844	930
27293646	46307	92	3470	746	821
93175361	None	None	None	None	None
8063997	204296	121	2952	695	729
67118735	14056	128	2979	667	699
18686210	52712	55	2262	532	581
21043570	115126	49	1949	524	480
67008672	14781	56	2228	400	466
93445682	None	None	None	None	None
91976582	None	None	None	None	None
65712386	67425	400	11566	3764	2497
77282732	24446	397	12570	2711	2972
91593072	None	None	None	None	None
21707282	94149	243	7803	2012	1880
93347730	None	None	None	None	None
79592630	10571	190	5955	1399	1493
90097448	None	None	None	None	None
2275675	180904	595	8978	1837	1424
19794065	29085	209	6488	1309	2923
4739510	110214	170	5946	1250	1265
21791768	85235	185	4199	1174	920
14748486	110722	107	3423	865	829
32371116	62050	84	2564	674	558
21626910	76642	97	2799	648	670
90323198	None	None	None	None	None
92315066	None	None	None	None	None
9457043	48483	55	1588	454	357
90405041	None	None	None	None	None
27435263	23210	43	1466	340	390
9856373	27534	45	1485	401	375
56625212	24057	47	1629	359	405
73598279	2509	52	1421	344	321
74584828	1479	20	791	202	184
38121770	8470	18	610	158	154
15121643	52249	15	510	134	132
18610332	4795	21	705	162	154
4213779	18834	6	236	54	52
22387222	52658	8	297	74	61
1948870	221562	858	37288	6939	7376
92360762	None	None	None	None	None
74103925	18448	301	10874	2568	2679
17943753	135743	275	7390	2146	1848
17630825	228878	155	7355	1686	1777
4528436	92615	311	8792	1929	1921
12598454	201585	153	4460	1099	971
90413257	None	None	None	None	None
22440943	44222	150	3071	973	709
57235243	12439	84	3511	859	731
23049334	164119	86	3715	813	848
51660376	26659	152	3537	915	855
18335517	172072	87	2863	770	810
67856205	15609	179	3638	870	878
23536752	66959	98	2521	588	607
77255108	4487	90	2665	613	757
90315709	None	None	None	None	None
92076992	None	None	None	None	None
23102231	36560	78	1701	420	417
67865140	6122	45	2282	385	439
66717604	15540	53	1985	427	445
32480707	43063	41	1442	349	358
92571232	None	None	None	None	None
15875859	35233	24	1058	279	248
21058960	40776	38	1293	293	327
4113264	146766	31	983	238	230
66036340	12490	20	1250	231	278
57801831	7777	22	974	209	234
22050123	33331	15	812	169	205
68971927	2908	32	702	178	125
93261918	None	None	None	None	None
90476072	None	None	None	None	None
18096525	33242	34	784	215	144
80997366	1991	20	1012	203	225
69727966	1572	16	552	120	132
21727558	54316	36	723	196	189
24916593	10690	16	712	167	156
22717563	52207	28	706	149	144
5646307	97148	11	668	150	180
90091380	None	None	None	None	None
73590949	1282	14	541	100	144
66816176	3202	5	535	129	116
6049844	17991	3	86	19	12
17191341	663249	1807	53481	13384	13022
3087064	506088	636	21530	5166	5226
20772360	232242	517	16590	4163	3999
79419012	18858	607	9594	2749	2160
5731820	133067	502	14522	3338	3766
45257783	18183	185	4833	1314	1618
23926034	98992	213	6777	1721	1699
79676098	17806	233	7706	1517	1737
13908205	214253	242	7140	2082	1705
66959813	24149	114	4515	1055	1049
17784788	134781	104	4262	983	927
66937985	6073	125	3390	865	807
5158265	42458	118	3439	940	837
67587101	8162	144	4210	909	1030
21023156	109459	136	4101	904	1050
66624366	21941	64	3319	724	761
79620372	5460	98	2992	676	781
12598161	108412	73	2459	649	558
75177721	6391	71	3391	676	733
93311825	None	None	None	None	None
9969298	89846	75	5430	651	688
4086607	183629	97	2436	673	566
92430148	None	None	None	None	None
65714548	22589	60	2347	502	479
18397850	74863	91	2071	561	506
91880080	None	None	None	None	None
9350850	53856	59	1944	460	498
21605203	95226	56	4074	495	467
83179785	3571	72	1951	472	498
83517141	2769	69	1610	460	397
4206671	12273	59	1299	551	275
20778216	30745	47	1758	399	434
65890085	31073	65	2184	494	533
27551054	58008	66	1694	463	396
5528224	67774	55	1823	472	497
69424008	4397	62	1859	466	436
67522496	3773	61	1750	368	442
77445218	2499	49	1467	344	302
6267627	51806	32	1401	305	375
21088221	30013	43	1484	346	384
58528172	20265	43	1911	375	448
66365389	4719	55	1469	377	367
21351949	42045	33	1208	290	337
22918096	57092	37	1707	329	382
5302837	100741	17	1526	263	378
22040545	45712	44	2021	356	445
63235543	12499	37	1263	310	330
17984200	107021	42	1937	338	416
23494969	17044	18	1117	223	276
91866814	None	None	None	None	None
92163484	None	None	None	None	None
65842616	10857	29	955	213	229
57846229	2431	20	557	197	204
90411621	None	None	None	None	None
67960452	3141	22	943	159	213
66591058	1613	24	607	173	171
