92176219	None	None	None	None	None
93098066	None	None	None	None	None
77274955	10087	202	5300	1206	1143
90411302	None	None	None	None	None
92077298	None	None	None	None	None
92891437	None	None	None	None	None
92771574	None	None	None	None	None
18616000	17415	81	2343	551	546
66967345	43255	522	15185	3905	3575
5260219	27342	466	13340	3240	2952
69197173	11025	382	7135	2101	1942
80984135	13401	139	6328	1180	1381
91999219	None	None	None	None	None
91674082	None	None	None	None	None
90340842	None	None	None	None	None
66427230	32776	103	3244	772	789
66505202	10326	79	2731	678	627
92287772	None	None	None	None	None
24113157	47284	86	2696	689	657
90506755	None	None	None	None	None
21308298	32969	97	2894	697	683
92176637	None	None	None	None	None
69960385	1711	58	910	242	252
92143994	None	None	None	None	None
67663160	1416	38	977	226	233
3098965	190882	248	7250	1944	1819
92532079	None	None	None	None	None
91595497	None	None	None	None	None
69109343	18570	475	9192	3226	2628
21293795	165183	274	7637	1972	1941
80538352	22059	350	12339	1951	3157
91640794	None	None	None	None	None
92618655	None	None	None	None	None
69209189	9769	150	4266	1120	1030
66582323	16329	111	5124	1026	1236
22143447	24715	117	4157	1009	886
66250128	8398	143	3209	869	882
73508755	7220	117	3789	860	967
77275475	4494	87	2624	708	699
92345175	None	None	None	None	None
91626913	None	None	None	None	None
92901105	None	None	None	None	None
19467601	76740	71	1988	463	504
91954725	None	None	None	None	None
91955519	None	None	None	None	None
82459127	4445	48	1970	359	399
17646921	54719	43	1171	322	254
67835270	1369	23	651	181	167
90469880	None	None	None	None	None
5490335	12848	19	560	127	153
92383698	None	None	None	None	None
67027650	65686	605	17683	3720	3964
90887714	None	None	None	None	None
22912565	104092	346	8894	2423	2162
92103489	None	None	None	None	None
67898831	10388	250	5461	1301	1187
69896403	11656	145	6386	1101	1163
65625961	52117	136	4002	1008	880
58503050	23886	118	4626	868	979
92639992	None	None	None	None	None
92341505	None	None	None	None	None
92700505	None	None	None	None	None
32608312	16586	92	2210	574	518
83619875	4472	52	1548	354	362
18228420	21886	15	507	138	125
13767059	9829	12	572	141	108
76727769	1091	7	474	108	88
69330252	1934	11	320	59	79
90404000	None	None	None	None	None
68149878	19469	240	8196	1646	2501
19821841	79695	173	5905	1333	1387
92078624	None	None	None	None	None
69304269	10003	165	5134	1208	1259
68173707	13389	165	4118	1028	986
90896463	None	None	None	None	None
92895852	None	None	None	None	None
43385319	23481	128	2961	843	715
68003989	6365	131	2911	622	704
56616634	24054	72	2785	648	626
5734907	198436	69	2278	553	520
90367183	None	None	None	None	None
91966059	None	None	None	None	None
91074447	None	None	None	None	None
79449450	3266	54	1867	410	394
92434382	None	None	None	None	None
90434951	None	None	None	None	None
69458458	3239	40	1257	254	299
67059521	82651	1208	31192	6891	6820
91971976	None	None	None	None	None
27268384	77271	353	9965	2908	2241
93102313	None	None	None	None	None
90516968	None	None	None	None	None
69266983	18318	273	8385	2038	1062
83431351	17721	303	7654	2227	1915
26204731	84343	277	8582	1816	1935
43598840	54194	228	6892	1823	1582
24740224	53668	239	7909	1868	1790
59156467	24688	178	3507	1305	663
12591965	245938	200	6507	1421	1527
10351521	1068212	163	4046	1299	879
67388297	16932	187	4322	1075	912
92455458	None	None	None	None	None
91946204	None	None	None	None	None
21033764	81699	285	4722	1034	1677
90891891	None	None	None	None	None
26204746	73531	115	3165	742	763
69749393	6142	108	3803	832	953
66134465	19387	120	3376	827	836
24112969	46068	89	3336	799	719
92175050	None	None	None	None	None
56811313	43541	70	3008	708	696
24330537	16082	88	2809	636	640
91607475	None	None	None	None	None
32712016	18076	83	2309	601	564
24711011	98417	82	2721	633	583
67925318	8835	137	2541	685	519
69519173	4754	64	2816	574	627
22740528	46826	76	2397	555	517
76983215	4191	69	2558	523	630
6028250	62054	84	2339	494	564
6272514	74482	59	1988	448	479
73032529	3843	52	2273	411	519
68197997	4879	72	1507	388	315
68248221	4631	76	2115	422	453
67446477	6669	48	1147	313	229
92398186	None	None	None	None	None
66368889	6900	39	1832	408	472
72445230	3007	54	1442	316	284
93193220	None	None	None	None	None
6984742	91556	34	1381	322	327
