79981101	27744	618	18825	5905	5149
24010948	53790	149	4914	1105	1127
92205998	7593	98	3779	910	1069
23247409	44192	130	4082	971	1031
32459353	33739	96	3893	758	737
22729410	31153	66	3091	731	812
16814740	203131	320	10886	2515	2362
23005766	68242	249	6110	1819	1261
18769933	124566	224	5295	1300	1155
4709928	58639	86	2611	560	718
4206027	237399	204	3656	1281	845
21650212	59742	178	5469	1326	1214
18657943	33062	47	2247	500	506
24618230	18457	51	1663	340	375
45828424	25285	119	4061	842	979
506171	395365	131	3699	1089	1001
24364901	51495	64	2394	568	553
2075542	26889	32	1659	382	349
76874817	30191	369	14666	6433	2344
34671210	115604	371	14441	4438	2043
37764142	18521	95	4274	970	1010
21129078	39142	86	2864	668	752
14874078	55138	51	2137	454	458
14198522	195684	100	4991	1042	1141
23544946	41046	86	3439	697	909
68932558	5073	34	1346	303	322
