20657297	98249	269	7720	2027	1946
17187282	103657	140	4339	971	1056
92817358	None	None	None	None	None
14744847	171753	366	13795	3459	3253
69307927	9047	113	4437	1115	1168
66325007	9093	93	3245	771	749
92598308	None	None	None	None	None
69042636	19461	270	8854	2158	2106
4222449	255447	216	7679	1760	1806
56509254	57470	196	11104	1574	2699
90995944	None	None	None	None	None
83497000	4324	132	2719	724	583
58669280	5587	79	2821	667	713
69958223	4456	73	2440	527	496
13933606	60890	56	1567	352	417
79290352	20772	382	10604	2727	2475
92563257	None	None	None	None	None
92817344	None	None	None	None	None
19280305	225924	231	7986	2000	1952
505037	57144	92	3136	731	768
92667729	None	None	None	None	None
90411128	None	None	None	None	None
14888346	21986	62	2632	636	601
92631869	None	None	None	None	None
17191341	663249	1807	53481	13384	13022
70905561	2304	67	1429	444	348
69365442	5109	74	2652	609	658
2710000	170104	13	1111	124	116
8087684	314286	262	8889	2146	2212
9080890	383970	274	7859	1817	1673
18495277	159257	179	6871	1654	1565
59277415	30622	169	5248	1289	1188
2366665	235082	137	4661	1003	1137
59042748	11112	76	1885	499	427
65544463	3613	50	1117	264	275
27490547	10003	27	844	213	195
90944310	None	None	None	None	None
20673227	85290	238	8714	2057	2344
19799367	169512	538	18188	4137	4211
27489872	116462	111	5358	1107	1318
5234831	81052	65	2783	704	608
4557460	85103	78	1900	546	418
6009674	53668	33	1733	327	389
72466008	977	21	511	113	132
22660449	109094	13	278	68	69
