2717353	84635	368	8589	2491	2243
91050993	None	None	None	None	None
91036101	None	None	None	None	None
73566921	10747	163	5711	1366	1459
10021108	75774	107	4119	1072	957
21035069	546128	2690	73480	17595	17231
76680217	64941	1362	44326	10455	11482
5591028	80273	579	26465	5982	7549
32338381	149484	881	25478	6690	5757
6429674	607934	692	20724	5056	5039
18991088	223110	604	19475	4508	4429
8629576	206811	586	18197	4191	4061
4663146	333688	659	15683	4168	3677
4023775	400748	507	14248	3194	3499
4169377	207457	350	8677	2968	2027
22914250	138545	286	8863	2441	2270
14734803	53045	339	10467	2642	2342
76085110	9504	218	8200	2057	2176
2369023	42995	211	6928	1689	1799
58344091	37265	148	4711	1136	1083
21593760	36468	113	4154	992	1037
4184029	30917	74	2699	739	1158
66212594	16005	100	5682	972	1396
15090062	9731	62	743	405	144
76848011	106684	1966	67257	13940	15516
17182037	655969	1465	40059	10930	10555
19291562	609321	1212	35784	8928	8758
18691561	233893	719	19015	6032	4944
79260234	55407	824	29075	6427	6700
76836809	46330	796	25574	6059	6176
67288814	85672	542	48817	4827	11980
500102	1732332	998	22707	6586	5149
3527989	964428	762	21636	5512	5193
73582232	34681	748	19636	5101	4742
26233390	185777	561	21274	4302	4801
91025100	None	None	None	None	None
66755991	52872	509	17697	4250	4539
21129800	350456	532	14777	3708	3689
3341992	560173	489	16920	3908	4124
5533680	391202	449	14466	3688	3636
22171611	264721	549	15569	3438	3660
66332749	56957	370	11381	2859	2710
69311960	26602	337	14776	3449	3566
13797096	162234	322	7869	2349	1957
67499671	21311	408	6376	2262	1139
77593798	17364	360	9852	2820	2422
13831770	663290	417	10106	2733	2458
65998263	31383	232	8175	1886	1627
20930088	141854	310	7549	2061	1889
14191970	83501	216	5994	1546	1544
3454873	106165	170	5627	1317	1414
65325613	18355	184	6146	1498	1497
69745762	8043	169	4871	1156	1219
16213223	69696	138	2304	1187	513
4533660	117657	136	4408	1016	1035
76969986	5357	157	3434	1000	891
32473230	207725	123	4296	962	1033
83390234	3163	135	2407	913	754
3029089	22101	84	3206	636	764
17979414	38421	59	2431	691	603
18176958	42223	70	2123	554	594
3509464	54459	35	1898	449	490
22726100	7050	32	1211	339	292
5699552	104819	29	1023	209	149
76839581	66767	1218	35066	8808	7775
73398116	14752	226	7782	1737	1968
4678407	923792	1006	29136	7036	6853
69521429	56068	947	30845	6630	7968
75626997	34781	724	21527	5166	5252
63177252	312836	712	21017	4945	5068
5995973	352058	697	20452	4683	4814
69116083	31156	481	15452	3430	3823
13782490	740146	680	16079	4274	3885
76940920	17315	450	12485	3117	3033
17785842	343818	374	11559	2917	2976
23100214	316786	351	9707	2490	2386
6132529	508936	379	10918	2645	2627
75095687	16052	326	9518	2463	2558
22590058	151164	219	9295	2114	2234
21158338	149280	220	7449	1938	1845
5404756	192078	283	6601	1696	1762
3585112	147534	209	6350	1550	1546
69624138	12996	182	6828	1472	1468
22521492	40692	118	4650	1216	1045
5736734	74921	303	5148	1365	981
83492584	3318	155	2333	943	583
57993063	25010	134	4166	1181	906
6063634	19138	171	4273	1079	1044
13873901	110393	181	5078	1137	1254
3464923	154297	72	4274	832	1198
66545994	27186	143	4186	1103	956
66225096	23465	115	3846	961	946
2071369	341243	152	5433	1277	1315
66246935	18764	155	3925	947	1027
24899664	38144	141	4066	971	1040
22584393	80380	139	3611	927	833
67006394	55012	137	4014	937	996
67086009	29113	179	4121	702	1028
73396723	4412	102	2691	705	683
26206532	103762	130	3209	818	724
69019652	7605	118	3345	765	796
5486714	28315	60	1781	491	400
2023588	32949	10	423	118	80
45829388	259202	1409	43546	11362	11006
66251542	73639	783	34906	7965	8051
21294388	347767	1307	35089	8717	8436
5867826	2552668	788	34277	13990	9594
3703684	612752	932	28293	6679	6749
3531196	1166510	827	24484	5825	6093
68978238	39339	697	21423	5588	5762
21678721	275720	947	23899	6095	5351
8008401	751345	751	24104	5593	5771
6427885	715739	779	23619	5751	5605
69729962	21405	546	12541	3389	3035
92517451	None	None	None	None	None
13784206	444964	513	14733	3203	3597
22038150	186303	421	12077	2973	2813
8876721	284190	310	9586	2168	2267
27478785	46520	207	7548	1807	1803
5580354	353944	278	8017	1880	1883
2367274	468243	185	6262	1390	1514
19595142	91826	134	6684	1186	1677
13775414	127471	148	4815	1111	1335
66303591	79675	184	7256	1224	1307
6182586	199858	157	5068	1224	1179
59139608	58145	163	4868	1058	1311
23541559	28082	110	3811	942	980
2781505	143570	132	4186	929	1020
3260524	58704	139	3180	931	753
2575588	76152	130	5772	1171	1363
92762595	None	None	None	None	None
65631392	31958	95	3462	789	855
3428293	53847	30	1346	369	390
77004673	130667	2451	71832	17278	17301
27333622	496318	1286	35117	8828	8551
53015086	264586	1244	37279	9054	8764
22179722	378619	1004	33046	7638	7873
77563221	64452	1117	33322	7640	6988
90944162	None	None	None	None	None
74609371	44883	722	25928	5517	6453
77009703	43783	869	23722	6044	5840
12286682	932608	662	23021	5734	5369
21591404	1754296	2533	78613	18581	19308
65790862	70712	460	18055	4183	4635
5657797	199741	630	15712	4077	3926
43624451	69721	338	12501	3149	3142
92747027	None	None	None	None	None
1920481	428152	342	9681	2348	2246
17637124	915140	1188	35665	8605	8613
69729883	18392	297	9973	2254	2427
5366233	202028	169	13954	2182	4048
16983892	225618	296	8977	2181	2135
72461866	16183	302	9898	2407	2057
58193451	18646	236	6769	1885	1756
19415701	106479	240	6863	1983	1650
69231724	15624	243	8178	1839	2142
16967298	244000	265	7368	1787	1699
24741119	86220	272	7716	1781	1966
18504562	32964	160	5950	1252	1804
2295985	44807	166	6545	1487	1574
21752365	45616	225	5531	1320	1334
66632471	13039	184	4156	1000	818
8065606	110240	117	3367	847	833
18766328	54811	89	2618	748	630
3368728	64290	30	1929	412	716
4066366	579063	79	2693	643	650
505318	99410	78	2931	680	768
4099746	48586	61	2363	615	500
76741991	4705	79	2632	615	681
9953130	40857	47	1756	391	403
58441500	17930	36	1289	282	326
8677628	9732	18	786	172	184
69039810	3205	22	630	128	149
66578787	None	None	None	None	None
63058818	252152	2569	93867	21740	22189
18602068	1803610	4231	85353	22683	19878
9977754	2865045	2883	74075	18846	17381
8959174	724188	1206	30603	8453	7034
4118325	360350	1104	32752	7548	7863
19804519	382944	866	25923	6165	6352
56582942	184672	510	20657	4994	6026
24931585	300620	534	17856	4449	4657
27339105	225156	440	16578	3855	3870
56583024	60338	505	18357	4341	4598
5317141	778365	525	16892	4497	4146
22873258	163443	562	16249	4067	4258
23484815	47086	456	11695	2945	2829
4064431	428245	403	11629	2886	2939
92053609	None	None	None	None	None
28284208	163310	282	9712	2450	2050
4100611	482927	371	11196	2657	2680
92744714	None	None	None	None	None
43383106	67859	277	9253	2423	2383
69681722	17769	262	8975	2073	2182
21746947	270294	206	7129	1793	1696
500782	391109	292	8343	2046	1924
79210350	11313	265	6881	1786	1689
502331	240215	265	4893	1644	1116
