69170651	29442	448	14105	3235	3202
22734162	106277	228	7109	1912	1689
68076844	19909	22	2968	271	756
67427592	64087	430	10547	2326	2466
20814656	69819	140	7061	1084	1877
17648683	1294748	859	28300	6584	6338
65575288	52146	572	19486	4649	4732
45254641	201578	411	14560	3303	3530
90584644	None	None	None	None	None
28425633	105410	179	7762	1701	1751
6209747	334137	187	7190	1600	1745
24911494	65010	107	4140	1054	937
21049129	840304	802	28107	6422	6571
70649812	40880	1115	24568	6551	3329
23451166	452775	359	13626	2934	2946
26973711	149484	163	8197	1711	1915
20622251	182793	270	8426	2129	1868
68977307	16956	259	6217	1632	1239
24006760	328908	198	7985	1716	2077
23111760	307136	159	6720	1303	1578
83469226	7313	110	4470	1068	1196
34957160	37755	158	4775	1232	1151
38574759	232080	395	14495	3484	3339
79256188	22702	387	13535	2895	3223
69182190	20042	214	9120	1789	2311
57495177	61471	286	7611	1839	1766
26973590	111011	153	6348	1387	1521
23336606	159265	194	6377	1439	1568
75165281	10838	184	6444	1280	1270
23994266	71408	725	23105	5883	5407
3208039	1000877	702	19651	4675	4532
24364311	242421	559	16313	4046	3843
70582417	15217	242	9614	2215	2403
17943744	202356	325	8419	2073	2015
73395908	13272	205	7973	1687	1704
67082275	48663	224	7451	1456	1730
32842503	154218	220	7617	1557	1673
93527319	None	None	None	None	None
21829897	1026863	66	2528	579	560
