93211895	7166	324	6884	2881	2027
79714146	43855	349	16784	2958	3843
90546245	10504	118	6014	1238	1622
59421092	68686	172	9738	1669	2119
79414179	44692	186	9009	1573	1820
9003070	150919	92	6137	1091	1346
79682176	42457	79	4713	681	619
93218660	3577	53	2186	530	534
57524667	44155	71	2272	556	584
83495799	21977	45	3921	450	698
92230463	5466	8	1685	167	318
66885258	194047	369	21360	3546	4611
83549331	32528	218	11386	2033	2588
91919689	36852	231	14182	2278	2963
90509067	21087	91	7360	1108	1480
2229151	222821	102	7460	1104	1447
59206552	298943	78	3795	658	865
83472613	5752	35	1990	388	488
18078897	78491	50	2772	401	661
59252131	287262	384	23647	3576	4622
23911969	363306	257	14979	2371	3001
51439081	174876	215	13734	2175	2904
58322310	140508	180	12499	1971	2609
2459488	585580	162	10242	1618	2273
4736410	113302	171	7159	1411	1712
65961138	8210	233	3529	1704	1012
66557077	72878	84	11743	994	2592
2197414	171807	95	4673	975	968
91952952	6192	79	3257	753	809
66105005	27234	50	3081	419	639
22738027	36819	46	2034	414	529
22723819	37330	27	1746	265	337
67399967	7299	15	1183	160	198
23925983	347761	172	10662	1672	2218
17884047	40445	80	4528	715	874
18285116	50819	44	6137	473	768
22023876	542598	72	847	516	228
32337849	55720	35	1591	279	374
11955222	410103	217	10699	2039	2410
58322032	154399	178	10530	1675	2060
58825603	63698	160	7922	1481	1602
21171716	1175510	76	5575	857	1097
65698783	63016	70	5670	733	1139
6004394	184506	92	5430	880	1196
91901174	5426	75	3726	587	866
10022193	21071	26	2382	393	547
59286485	38658	49	2431	442	456
92277539	7124	25	2219	221	325
92659064	2880	14	1359	238	262
23279662	14353	21	1223	194	294
18250202	15357	12	863	133	199
9898519	426276	159	8947	1694	2107
59281945	88493	116	7986	1059	1377
66367965	32669	99	5218	937	1093
59268955	56379	72	5432	721	1020
15083318	65003	77	3004	608	713
90572732	6674	37	2882	486	687
37932879	37158	63	3416	457	796
68070203	7695	53	1925	370	479
18576266	48382	26	1976	323	398
22888728	30345	20	2178	247	344
66259168	8067	16	793	170	207
23563037	16328	11	812	109	191
58447223	9540	16	695	127	168
92779627	19799	331	9502	2539	2191
67865314	55462	181	8913	1576	2114
17820531	286581	150	9406	1343	1590
17877057	175183	81	5585	661	972
69700292	25974	73	5303	616	832
17867865	91227	27	2819	407	573
23431955	46823	51	2285	412	531
6363522	1087000	58	2931	394	580
93165931	4280	27	2076	304	530
17820429	73189	34	2591	322	481
92639956	4865	17	3327	191	620
22450002	247993	22	1300	225	334
18248352	16902	16	1381	216	236
4267673	32855	15	1725	232	412
22568402	21522	29	953	177	222
5723524	59413	21	1129	181	267
69649403	5985	8	906	106	177
67409845	17479	9	693	121	146
5371439	781723	208	12993	2217	3009
90284730	15722	221	8125	1399	1619
17885274	232901	168	8814	1312	1771
2516410	626537	137	6554	1123	1301
27241849	133322	123	7139	1019	1615
79676098	21694	122	4852	713	829
23631563	78406	48	2002	449	487
5336795	250996	52	3247	476	550
5264435	72842	36	2051	372	423
91583423	2392	27	1299	262	315
83591031	9739	48	2296	359	414
65394919	8497	23	1197	237	251
18006134	121485	15	1404	210	303
23217472	29975	16	1304	198	277
66607038	13331	21	968	211	171
82882558	8702	21	1579	169	302
68938512	4850	13	1202	166	280
59423862	4533	21	886	162	209
65502987	25410	18	1345	164	244
82684643	4806	27	1040	174	224
9914132	88540	9	584	99	118
79611396	1477	6	404	70	62
90089651	56247	284	19382	2456	3179
65970357	49950	167	7996	1314	1437
65398075	157632	65	6362	899	1268
5865515	414960	76	4982	679	852
58423175	31393	67	3553	638	771
23129762	50258	37	2837	448	665
17780945	124966	37	2829	465	615
2455006	639865	39	2764	451	668
2696980	417872	21	2934	368	668
2096302	119720	31	1874	315	374
65841015	67068	41	2510	301	502
90923547	4102	15	1265	171	353
58464062	32346	19	1357	171	201
92046463	3290	22	1257	143	203
58639905	5367	19	856	138	215
22922540	12780	9	595	74	131
83617233	6992	10	701	91	114
58546287	2684	8	423	69	80
5371454	601834	111	9474	1630	2113
92991906	2441	169	2356	1633	409
90038160	15565	93	6587	1068	1373
59251236	28168	54	2452	529	681
69610834	8006	40	2073	414	494
21879790	94534	58	2889	459	568
10328101	342903	50	7248	478	1379
57995757	29161	45	2293	380	529
83433042	15040	28	2092	285	465
66328089	20795	77	1372	376	311
19600738	43426	28	1763	282	464
17971818	217018	26	1507	289	268
57888372	24968	15	1185	228	234
38205107	27880	21	1282	206	260
63055358	11252	14	1066	178	222
18068946	40585	19	828	157	172
17957041	50062	16	785	130	175
90036854	1143	7	393	70	86
83513088	3421	4	357	45	72
22356842	294376	134	7800	1196	1610
9289708	607675	136	10365	1284	1819
80533550	18076	110	4177	972	1070
8935000	765202	125	6718	1096	1389
6029244	337936	112	5152	905	1301
23652451	150864	72	4639	658	899
90326019	10012	54	4008	549	929
24265212	34971	46	3624	516	797
65607006	56244	40	4640	456	1253
58708712	83379	42	2725	392	504
48477142	42677	35	2010	319	373
17754581	45205	21	1896	239	370
76937591	12200	34	1889	289	427
66565265	23529	27	1465	260	342
9901776	21524	21	1322	258	316
93358698	660	80	603	371	103
18030219	47569	13	1068	190	213
59080091	22754	16	1062	169	190
58479493	12327	16	1103	151	217
2483170	67685	11	810	139	170
23102432	49368	4	918	88	153
22314959	485461	15	626	88	156
18213394	15304	3	281	32	47
92702277	327	1	115	20	25
501252	310037	206	5892	1852	1298
65800626	135755	147	10578	1364	1728
65392203	71183	95	7113	914	1111
2998075	322174	101	5921	978	1188
65766899	81079	77	5695	830	1173
32870892	111318	98	5454	922	1132
90448388	15981	81	5346	648	943
17669468	100410	35	2375	375	508
9391825	88569	57	2632	396	570
6028674	29197	35	1348	245	283
92050456	6530	12	1113	149	205
58825392	7526	19	807	127	184
48101022	4890	7	931	100	211
92218473	2117	7	999	109	211
67104439	5074	19	725	133	177
10337223	13286	6	413	41	78
90047345	588	4	215	47	58
66597118	2257	3	165	29	51
