65813087	19440	108	4259	1011	1090
91972421	10199	358	6876	2400	2265
93431005	5727	370	5246	2555	1378
92614734	5442	99	3763	879	1013
93998765	918	91	870	555	315
79420779	17926	394	12575	4251	3978
93347730	11069	354	10136	3240	2747
67097352	20752	90	4231	837	1083
69038348	8978	55	2767	580	705
91039490	5184	69	2742	530	644
18615259	59905	74	3032	642	729
50348374	4412	27	1123	265	253
59102128	28978	20	862	195	193
90577425	40757	380	20634	3247	3950
92341873	16422	321	9597	2466	2449
6237221	62185	233	8641	1944	2284
24804348	32608	96	5157	1063	1139
58184296	10941	105	3915	1051	939
93175361	5897	116	3785	892	964
69766674	10279	111	3674	923	951
22939375	55586	46	1898	442	387
67175019	9900	43	1958	360	538
21786195	151894	37	1380	331	338
35598258	25178	21	1130	241	304
90486016	15137	215	8219	1829	1885
52351206	137975	208	9720	1804	2808
90465678	9777	161	6123	1566	1603
46948401	52180	50	2964	564	763
67198914	7434	37	1842	399	419
23679311	50976	43	1844	427	407
90464771	3462	27	1792	240	889
57801831	8532	23	997	250	248
92249656	18662	244	14802	2309	3155
56826998	56172	175	7569	1717	1783
92104837	10795	192	8307	1399	2180
92178032	13266	134	6238	1117	1421
13669983	134288	81	3204	613	675
27293646	48484	97	3128	689	721
83619971	4257	59	2112	521	532
56625212	25456	41	1815	463	474
68168849	4858	58	1680	526	417
18686210	53978	41	1970	382	418
21043570	116548	62	2071	409	472
57194480	12915	50	1565	356	367
91976582	1580	53	1203	353	315
67008672	16064	47	1666	322	439
73598279	3588	53	1284	308	254
69504727	1327	19	789	229	222
2275675	192243	642	13132	5187	3958
21707282	99377	167	7812	1587	1855
90413257	12706	190	5591	1665	1567
79592630	16069	148	6250	1287	1547
14748486	113539	116	3907	1043	924
4739510	113535	113	4884	992	1143
19794065	32163	134	4902	923	1037
8063997	206713	92	3363	843	852
93385087	3350	65	2935	735	769
57235243	14828	94	3321	633	828
90323198	4374	63	2680	570	586
9856373	29317	80	2203	632	555
67865140	7912	48	2073	376	691
93261918	1873	49	1533	416	437
21058960	41917	29	1501	356	407
66036340	13338	24	1115	293	260
68971927	3763	36	1021	273	252
90411621	1718	35	945	242	199
38121770	9184	17	907	222	280
74584828	2307	26	924	223	251
18096525	33894	46	904	244	183
66591058	2220	12	837	168	211
15121643	52694	16	622	137	152
24916593	11108	16	637	113	165
93274524	702	37	541	166	124
22387222	52884	40	319	93	57
4213779	19060	7	265	61	72
1948870	254209	1136	41514	10316	14337
77282732	34300	201	11304	1967	2601
17943753	142426	235	9404	2368	2077
17630825	233810	167	7189	1554	1715
45257783	22603	185	6609	1471	1528
4528436	98079	173	7189	1387	1453
22440943	47297	104	4217	1041	1016
67856205	19659	109	4949	970	1171
91622963	7488	116	5614	1041	986
90097448	11074	104	4624	900	1110
9969298	91764	81	2763	593	668
23536752	68989	79	2753	645	644
93574309	1750	116	1689	734	393
83517141	4666	52	2150	503	535
92546620	2221	76	1724	548	473
92315066	3392	64	2144	498	452
92112278	4843	54	2496	481	600
77255108	6445	50	2306	450	548
9457043	49748	48	1845	432	430
27435263	24073	39	1338	330	265
23102231	37645	43	1614	339	363
15875859	35985	19	1094	205	254
75145667	2876	16	1065	199	233
18610332	5391	30	792	193	201
8354700	44441	20	659	158	193
90476072	1707	22	733	154	172
6049844	18074	3	100	25	27
92360762	25194	811	15968	4400	3546
5731820	142180	445	13368	2999	2961
23926034	103913	176	7044	1538	1666
2530168	97170	206	10572	1870	1922
13908205	219561	284	8026	2127	1652
51660376	30785	142	5168	1440	1086
12598454	205083	160	4785	1158	1216
23540010	86967	133	6396	1110	1245
2976793	34745	178	5824	1419	1605
66959813	27473	109	4501	1044	1112
79415496	7308	80	3762	848	877
12598161	110478	76	2873	761	648
79620372	8528	75	3406	766	880
5158265	44961	109	3692	855	868
18397850	76863	86	2729	786	584
93311825	3603	79	3004	614	805
57284075	13155	106	3316	813	917
9350850	55514	56	2289	545	622
66624366	23757	64	2660	530	605
65714548	24194	56	2189	486	535
67759964	12787	64	1982	507	515
75177721	8541	57	2509	451	595
92492671	3545	68	2004	468	439
79214687	5750	74	2013	482	482
4086607	185437	70	2658	578	579
20778216	31816	40	1605	336	351
69424008	6020	57	1893	426	431
92173496	3133	54	2915	400	1546
