71413162	261
23644446	1458
66589749	607
8876725	901
66980342	667
67047709	387
6264064	5135
73419666	270
17698203	984
4078861	2890
65564095	964
4217199	843
57833194	883
69009825	315
17901462	420
65803508	241
9375650	1472
75637828	371
18044025	1761
58406110	1396
21561448	931
23611446	907
74474224	920
91618648	118
22733938	2123
72556891	229
80614063	34
66703820	740
69621283	193
28595937	472
8017583	1460
67340083	515
5219173	602
17959511	217
92196929	30
78987968	203
66802348	169
21166877	435
58479712	204
27301119	1765
565981	1035
75125261	55
32307142	516
37905433	219
23542204	335
69762273	48
27139118	639
67299856	118
57585036	157
67358645	367
67664302	125
79454182	50
8656496	500
91898033	18
59196507	115
65638043	35
5243527	284
27287921	65
18491790	112
19798781	227
79444988	94
77240606	33
68168900	834
66433743	357
66894016	531
67519205	2547
