83506448	275
19121895	3528
76995247	366
91036928	164
20895354	1397
8996458	6494
67919122	462
5449042	5295
27294995	1114
24637169	1680
18113072	6512
57747216	541
23559889	852
73516230	48
33599712	2425
59193016	2262
18501478	3229
6110613	3843
24505525	1869
24822160	1731
67594881	460
27304177	1188
55601946	2680
18500454	522
59278609	1031
75155036	354
23873880	3148
6336525	8161
75666601	428
14684855	3931
66565605	1025
90273236	85
18181556	3403
21382951	2788
26233952	2527
8225868	6957
6089911	2674
66131507	1007
6110614	4361
5189894	3706
24336209	1202
4677920	8433
76745665	413
5213588	652
18421077	106
5575882	12931
4043482	9466
5314832	8473
73422663	449
45259314	3448
76900573	332
61506922	235
23465656	1014
4689791	1641
3087064	5203
