92176219	81
77274955	147
92077298	61
90411302	401
92891437	146
92771574	109
18616000	265
92532079	92
66967345	398
5260219	305
69197173	168
80984135	294
91674082	170
91999219	302
90340842	63
66427230	410
92287772	95
66505202	693
93098066	123
24113157	351
21308298	436
90506755	97
92176637	88
67663160	78
69960385	82
3098965	7370
91595497	129
67027650	670
69109343	261
90887714	421
80538352	129
92618655	85
21293795	297
92103489	148
91640794	88
66582323	217
58503050	270
73508755	75
65625961	451
22143447	388
92341505	78
92345175	194
91626913	114
19467601	1178
91954725	44
82459127	428
91955519	73
92901105	171
17646921	618
92143994	70
67835270	67
5490335	978
90404000	197
22912565	1738
93102313	34
69896403	277
67898831	138
69209189	112
66250128	112
32608312	95
90469880	494
13767059	186
69330252	234
76727769	128
67059521	1065
68149878	342
92895852	57
21033764	1274
19821841	971
69304269	288
68173707	316
68003989	151
56811313	992
24112969	572
24330537	326
56616634	846
77275475	154
6272514	1421
92639992	106
5734907	623
90367183	52
91966059	50
91074447	86
92398186	48
79449450	59
90434951	148
83619875	47
69458458	147
18228420	515
92383698	126
91971976	128
27268384	1563
90516968	145
26204731	328
92481179	357
69266983	86
24740224	432
43598840	705
83431351	50
90896463	62
92455458	137
91946204	78
67388297	234
69749393	106
33599067	376
92078624	42
26204746	201
90891891	109
10351521	1284
82470727	125
59156467	466
8946985	989
43385319	274
32712016	186
69519173	124
24711011	1806
76983215	58
22740528	1042
92175050	80
6028250	1294
67925318	155
92700505	60
32587529	802
73032529	81
68197997	90
6984742	1369
67446477	359
72445230	422
45306122	286
13909224	1392
17942438	261
7330293	1146
19592292	819
22121297	2496
68230554	751
57623766	962
75196150	287
91970091	63
5497675	3910
70425772	174
6850914	1003
6137665	1867
12591965	2943
52345803	548
17977418	183
65776696	1057
90951360	385
66991691	571
13796920	3981
38753198	731
23042751	308
19633243	1892
92071374	78
67292084	324
20651660	944
66134465	244
5339502	1805
5248324	1816
21374340	508
18621940	911
91607475	75
11576645	5264
13833309	1643
4135267	1824
66800147	332
69113772	218
92497872	78
17194050	1613
67061428	182
14739399	808
66354847	283
92125466	110
68248221	99
18490618	338
91603130	35
66403475	162
22873713	181
66368889	123
92978056	119
14170238	445
57485351	295
90306746	142
67982814	131
24739835	556
80547502	63
92434382	32
59019675	208
92833105	41
75211701	30
6065810	2214
62171262	148
20841540	555
15964561	569
82878121	67
91908926	53
2736721	331
22320511	251
67300200	77
93315753	46
73572243	63
65982584	126
66381954	144
5490328	741
92148463	751
22447552	1197
79296471	264
91053714	186
4096520	6454
92673024	89
92090557	114
6131906	4297
66815919	723
22235754	548
76846390	311
92733684	21
32595772	1468
6423399	771
90033258	213
23712412	421
12286664	3351
22827736	1715
92052113	40
69285887	441
23586640	1955
74601887	287
66957586	1178
92678800	35
73610847	312
69896585	60
17783225	561
23049334	1926
92256807	145
73550679	452
73149099	120
24934229	691
8692457	860
15873366	317
70165628	496
92479409	42
75171172	62
90378527	359
6016296	451
23996470	418
22212432	187
24916417	503
17651918	1550
92606496	36
6830812	982
57631111	366
4724495	1673
90000927	146
91030419	33
22544862	484
69826571	109
92736460	39
27253021	277
79222211	53
76909428	160
69621600	241
2713453	2139
19413306	800
5496111	1124
4551072	1037
9322533	426
58210956	439
67446542	303
79599624	77
93240456	32
71849979	72
9965329	1017
5518186	713
66105284	471
24310558	188
21160293	1095
68149163	289
32868387	740
66020772	561
18084884	547
56582821	328
69182717	89
18238531	760
93193220	26
67479538	201
56854121	581
79623060	71
69251804	65
5719491	2189
17685171	795
66634751	147
68194569	67
19106849	810
5926817	3299
22051483	448
48100187	101
5709306	1719
92674778	48
6261333	185
66158216	172
92594130	26
77283657	62
17216121	402
76725288	41
79715043	3698
