22912244	4348
5514678	8046
67755436	1063
80535109	209
66849507	1388
2244616	8233
76664560	673
76854243	117
43606310	1139
20946806	489
19819159	347
66879626	821
22660738	329
18604155	385
24616688	372
2012911	604
73423036	143
26975974	316
18615887	21708
69677262	2814
13876883	8794
66831905	2042
69231115	1119
17647597	5398
57503397	1864
17190498	5259
6061638	8689
23735418	2081
22798132	4203
70142460	1317
44389259	3130
24942816	4334
79602471	437
77275298	534
23436398	2437
21213568	1595
6140602	963
13881219	2961
56526011	830
20917712	3527
4172657	2008
82877344	365
8006068	877
92049234	260
91015778	186
73418365	518
70146149	437
6008006	1195
91587671	74
67188038	459
69512475	184
19351344	1860
69074927	547
21942705	276
59273375	776
72355789	388
23100587	399
5422403	1873
90369868	115
76728530	379
14744053	2739
3075064	534
21121330	1224
2644510	558
4111271	680
59270634	375
68246520	169
6008470	217
68209468	224
69954336	306
6165656	465
68209993	262
5973691	333
20916613	590
3294169	403
21302068	1384
21401559	238
73588783	77
4732918	705
66968211	291
90970265	125
8021121	543
8896168	183
19096741	1093
41372425	278
23218522	6422
69648904	558
66396291	876
5878554	6709
69877606	117
23481472	2518
58132926	1201
21906234	1138
67607751	1332
18543137	1609
63061961	925
23978880	3122
57503551	1532
69702517	531
70429659	732
66131382	1498
66685477	313
16981169	2428
68066252	769
5660730	1516
20889050	7679
22072153	2850
67095694	524
82691009	402
22393028	2369
21751693	984
4672473	2343
2087128	3237
8965278	1883
23595087	1749
24941003	1445
68193713	605
17708177	1921
76987797	314
69551919	452
4101041	709
19574813	1430
5245120	1129
21065367	5123
5627771	564
58020467	482
18772777	924
76828652	104
91654668	100
67400028	1013
2103487	1398
5322099	919
19409686	692
17186607	1077
75193309	102
24646782	1485
19617162	1006
91041577	81
18421600	2947
3120751	3100
67278613	87
21336675	2108
13873435	792
65930568	163
6138542	975
562821	929
13665903	404
23564961	296
27027842	431
92520424	41
67622595	224
32666697	352
69686317	522
90996872	103
57509425	209
23476094	715
67605144	190
22303135	376
583539	1187
65504326	249
71005594	100
69868695	421
21649203	15023
13861802	6455
67955376	375
2224660	2236
21720996	2779
57290376	611
37765452	5850
8646993	1248
5148607	6161
76848692	1961
26231581	6490
93321072	112
58601668	2084
80550255	211
69643710	314
75096430	36
58465119	327
19595075	2302
5283090	2230
69238788	443
11557516	3569
69285849	944
76926384	250
79276468	324
5366042	3372
65419662	569
77487233	252
67724527	504
80619103	115
77031668	64
5540915	826
4733611	1148
69851142	273
66521235	102
8933417	577
8036051	205
67557352	113
69533399	123
4655507	804
67562571	317
23749921	250
37944091	483
66240166	2798
45829706	2292
72358729	915
19315775	4264
8065409	8654
67916727	768
18714439	6210
73576780	439
69333929	6281
66656003	695
22396879	1212
13828409	2685
23111380	2111
10655653	4280
24610507	1745
17857938	4076
92154276	88
18245413	2543
5466901	1442
69428802	424
23495846	256
90356311	249
69042636	540
90600594	106
23515249	1702
66335929	556
73570762	257
6600317	4452
91925978	132
5185389	2107
9043548	1896
67469686	265
79684393	31
66384258	117
67896662	218
28632693	1598
91877512	80
18637706	141
27169678	1076
66105440	424
69139982	248
6028527	339
19288483	1208
15855782	983
2247697	538
66648869	773
16793985	178
15962975	452
66280804	368
26915127	203
20851394	343
91623526	40
81267033	52
90402644	63
57282124	1760
92026252	186
22658108	6110
32775299	3454
68239567	733
1965565	3854
21049219	7218
76087586	546
24630651	2071
90995562	479
18129984	4998
27014502	2119
13768330	3214
58040890	739
76084188	196
72340686	590
80321282	502
19663098	3859
57299603	2188
72356272	182
501343	3087
69291207	394
92421259	29
18607407	2287
90931106	47
69926863	1876
91005160	78
20721356	1331
70448843	153
17655705	888
76669415	440
19634573	1594
13915890	909
92858207	34
63036726	1304
70864650	131
23421652	888
4099628	674
15130863	8114
22399299	787
79257052	73
4123082	2955
6152684	4703
20904711	4480
90411579	136
92512790	100
71004535	246
76926129	160
80529761	50
19437333	613
90108145	68
5142976	4388
6298545	478
8923359	756
22689514	371
10336526	196
4190857	365
92419895	37
5140450	725
5557734	312
67094930	117
6584828	780
71490777	128
24933636	826
19226753	169
79233760	134
67140744	158
32517135	261
3278875	1064
14875920	187
501788	675
21344107	131
8998996	334
65599961	158
21192681	755
6111678	6027
76847054	757
90463584	318
8077064	5695
4505769	3203
17889474	6365
58965149	1003
77242899	481
90576313	116
45344907	2361
69082472	766
59272984	1717
21051437	1404
3496786	2527
75713023	287
18477209	3942
79415821	318
91643892	118
19684259	6058
18055721	1499
6152682	8794
68170963	583
76961537	245
66418345	716
67232504	4106
18723439	2055
32579346	845
24057746	954
3071557	1298
6851102	1439
6152649	6912
38216034	1429
32713184	517
69076754	170
65097649	285
14729771	595
23007636	1294
4501088	1403
75713015	270
66715197	575
21787046	870
16992475	509
23013966	342
21278283	697
16787354	467
21333304	509
16992075	1789
18182063	1204
5668432	3614
10336320	1319
5624515	758
32447570	333
585011	873
67938357	402
69266800	109
5156345	411
17821871	214
11577586	727
92252304	126
61103338	866
76874478	128
57430849	501
68167591	140
19369848	468
14725550	206
3097831	1729
69213692	103
18638279	480
73603255	44
2800480	1016
67218964	988
24069759	5109
76720327	474
3866794	8360
76742555	688
59347778	1701
69210476	2543
4078315	12401
23405398	5029
24772136	4900
57878168	1702
10654959	7017
8062836	1996
90911754	115
73395958	378
19635046	5829
92773941	260
15867345	3762
23212718	578
66261804	1115
21403307	1256
67630964	1396
21334012	1844
5668421	10930
22142687	3591
6080649	722
4745944	1587
24820283	2222
73573041	504
73428532	473
68955583	958
24597548	739
5454259	2012
67206748	1368
27162896	493
8715855	712
21309508	764
21274818	2711
13969883	324
20881138	2249
24727648	507
69243527	232
