23540188	353
23967372	974
92662079	79
79211553	65
91657752	123
57205636	265
66482104	202
74580052	166
75092761	94
57411148	639
65812944	204
66621749	387
43549632	402
76878850	265
81266898	101
24757056	414
21148079	315
13788194	165
91686100	76
80528963	180
76999732	980
76733837	162
23078486	751
32472317	1632
57425348	197
77444973	93
79294870	119
70384322	226
17823304	561
69945601	190
23633805	303
80172789	168
92095132	29
18677085	282
69005259	49
90455446	53
66048598	224
69448371	476
76717227	289
58873297	476
18273502	526
76980198	459
75002636	302
67650860	896
67095818	193
57783197	252
79706751	143
73592837	53
15994985	411
77348511	146
91606868	91
91587659	140
83502217	284
83431351	50
59398171	424
93378921	27
57974575	414
70438648	137
58245992	124
91068776	48
76750523	79
68112507	185
32332532	367
67919959	198
92748936	43
67948026	76
6270547	754
75653644	67
90970355	62
9951261	309
59236973	134
38333147	183
90098841	875
59211999	228
8016710	1099
90972125	116
69843152	343
69594587	453
65776696	1057
33639720	261
66363977	363
19624186	1504
27426956	644
23216954	134
48230848	969
76723634	69
5131825	549
17867383	390
68982494	169
27133979	306
57948222	171
65676787	167
69733927	90
6210774	655
72470544	132
79261239	123
28598276	105
43617717	200
69786117	54
92936156	24
90888588	85
22741883	171
66231615	166
5311949	304
75624782	36
67434083	68
90114417	60
69140160	82
65982584	126
75195993	69
69917736	967
92108310	136
67025201	542
67126784	1206
23712412	421
69145782	145
92038211	61
32583935	717
24716347	621
17783225	561
91618648	118
57864919	292
24688679	541
67243552	703
24916417	503
57764060	208
65794263	137
27139328	336
32307142	516
27253021	277
91913478	126
9322533	426
21138980	738
32321134	184
67890496	71
6044224	607
24310558	188
57402943	289
73501474	154
76754639	66
75180489	53
69843484	325
27302238	211
18238625	127
19798781	227
77473971	127
67687405	60
83524569	38
17623544	425
68207266	856
