26232805	15659
67403366	1122
57490660	1465
23596944	403
15106979	2964
92712986	69
13784702	6669
24996989	5920
16978893	3865
72476715	482
75196919	572
66698847	2205
38163600	381
19397302	3853
37928719	2154
66756779	1971
18326475	4682
10014834	5806
69454903	94
21019682	6467
92348166	48
38113727	856
57437720	1885
20667380	3636
32653808	832
8985698	2886
22662157	355
92220753	23
73423179	519
24354963	2653
79467695	605
15909519	9429
69687133	790
16977731	5371
24682309	2334
14693398	2463
66647173	1119
92756870	64
66053191	601
8067103	16505
20952202	7352
92438601	79
8960829	2951
68116314	709
5575891	8913
69504258	639
22649068	2545
76944735	229
17921879	406
19630926	1897
27034021	1598
24732947	4364
66728386	2881
91606687	314
33578217	2068
78988248	917
25127542	3307
65843137	1342
4169945	1794
90270586	50
27015729	844
32573190	467
26966860	606
4110661	818
74069589	57
21377339	453
23420388	5068
42654447	5364
66958872	1478
67868150	789
18496522	3728
21006110	3053
13828402	2562
19363137	7292
37805657	2822
13820491	3462
13881307	2371
22468975	3766
8697024	2005
585916	1930
21146789	1607
38715716	2167
67883772	254
21293199	3097
15129010	4480
10008863	2986
17712409	1190
8937396	2081
17690116	4374
