93527319	87	9.2	9.2	9.3
69170651	98	9.0	9.1	9.1
22734162	136	8.8	9.1	9.0
67427592	99	8.6	9.0	9.0
17648683	105	8.5	9.0	8.7
65575288	117	8.5	9.1	8.9
45254641	101	8.5	8.9	8.7
90584644	70	8.5	8.0	8.7
28425633	93	8.5	9.0	9.0
68977307	88	8.5	8.5	8.4
6209747	86	8.5	8.2	7.7
24911494	83	8.5	9.0	8.6
20814656	103	8.5	8.4	8.1
21049129	97	8.4	8.7	8.7
70649812	102	8.4	9.0	8.7
38574759	101	8.4	8.6	9.0
23451166	99	8.4	8.8	8.7
70582417	100	8.4	9.0	8.9
73395908	99	8.4	8.8	8.7
20622251	152	8.4	9.1	8.7
24006760	96	8.4	9.0	8.8
23111760	96	8.4	8.9	8.8
34957160	155	8.4	9.2	8.7
83469226	67	8.4	9.0	9.1
79256188	96	8.3	8.8	8.8
32842503	101	8.3	8.7	8.7
26973711	100	8.3	8.8	8.7
26973590	94	8.3	8.9	8.9
57495177	91	8.3	8.3	8.3
23336606	104	8.3	8.8	8.3
75165281	101	8.3	9.0	8.3
23994266	104	8.2	8.6	8.5
3208039	209	8.2	8.9	8.1
24364311	142	8.2	9.1	8.6
69182190	97	8.2	8.6	8.7
67082275	97	8.2	8.8	8.7
69123107	92	8.2	9.0	8.6
19650751	63	8.2	7.6	8.1
21829897	94	8.2	8.6	8.3
43385483	96	8.1	8.9	8.3
69077310	99	8.1	8.2	8.1
67752868	99	8.1	8.3	7.9
9052803	56	8.1	8.3	8.6
17943744	129	8.1	8.2	7.6
57518004	98	8.1	8.7	8.5
5614646	98	8.0	8.5	8.1
67052752	95	8.0	8.5	8.2
66992208	102	8.0	8.4	8.2
91658156	92	8.0	8.7	8.3
32841663	95	8.0	8.6	8.6
92352067	92	8.0	8.7	8.5
