79981101	80	9.1	9.1	9.1
92205998	57	8.8	8.4	8.3
24010948	71	8.7	8.4	8.9
32459353	58	8.6	8.1	8.4
22298426	119	8.5	8.7	8.5
23247409	87	8.5	8.0	8.5
22729410	134	8.5	8.2	7.5
16814740	61	8.4	8.2	8.3
23005766	63	8.4	8.2	8.5
4709928	58	8.4	8.0	8.0
2075542	56	8.4	7.8	8.4
18769933	52	8.3	8.1	8.1
21650212	62	8.3	8.3	8.2
45828424	60	8.3	8.4	8.0
23544946	60	8.3	7.9	7.8
4206027	67	8.3	7.8	8.4
18657943	53	8.3	7.6	8.4
59065980	66	8.2	7.7	8.1
24364901	67	8.2	8.4	8.0
24618230	72	8.2	8.2	7.6
506171	59	8.2	7.6	8.1
