32461389	138	9.0	8.9	8.8
70444901	134	9.0	9.0	9.0
22788368	383	8.9	9.0	9.0
92023244	191	8.9	9.1	8.8
18245413	246	8.9	9.0	8.8
45426598	88	8.9	8.6	8.8
6603735	138	8.8	8.5	8.4
77331021	260	8.8	9.2	9.1
69547723	94	8.8	9.1	9.0
17958978	385	8.8	8.8	9.0
92364524	95	8.8	8.7	8.9
92748914	344	8.8	9.0	9.0
2087029	210	8.7	9.2	9.1
503292	324	8.7	9.2	9.0
58586963	177	8.7	9.1	8.7
3881935	413	8.7	9.2	8.7
19340358	188	8.7	8.7	8.4
80929098	90	8.6	9.0	8.7
21560193	246	8.6	8.6	8.4
18384165	271	8.6	8.9	8.7
23067515	59	8.6	8.1	8.8
24811780	373	8.5	8.7	8.5
6031884	158	8.5	9.0	8.7
21334012	303	8.5	8.3	8.8
9315902	60	8.5	8.2	8.1
13847937	362	8.5	9.0	8.6
19670205	228	8.4	9.1	8.8
90099021	159	8.4	9.0	8.5
501581	202	8.4	8.9	9.0
4684764	287	8.4	9.0	8.4
17704112	401	8.4	9.3	9.2
14191961	245	8.4	9.1	9.0
67795563	72	8.4	7.8	8.6
6449084	63	8.4	8.2	8.8
12596966	57	8.4	8.3	8.5
67971781	198	8.3	9.1	8.9
67796528	261	8.3	9.2	9.1
67648891	136	8.3	8.1	8.4
91927273	81	8.3	8.4	8.5
37249711	44	8.3	8.3	8.4
21805569	135	8.3	8.6	8.5
67677965	601	8.3	9.2	8.6
5189260	313	8.3	9.2	8.9
91384031	59	8.3	8.6	8.2
79207396	None	8.3	8.3	8.2
17659477	230	8.2	8.2	8.7
561414	137	8.2	8.9	8.9
4270924	185	8.2	8.7	8.4
564205	203	8.2	9.1	8.6
2607334	150	8.2	8.8	8.8
22011004	268	8.2	8.8	8.5
