92275194	79	9.3	9.3	9.4
67289051	75	9.1	8.1	9.0
82295214	47	9.1	9.0	8.9
21173577	95	9.0	9.0	8.5
5275754	93	9.0	8.7	8.6
21225390	90	9.0	8.9	9.0
75107881	69	9.0	8.5	9.1
18201820	99	9.0	9.0	9.1
69623469	86	9.0	8.3	8.7
90917482	75	9.0	8.6	9.1
22360812	29	9.0	6.9	7.8
71387769	117	8.9	8.7	8.9
22656889	96	8.9	8.8	8.7
90997201	74	8.9	8.7	8.8
27304177	80	8.9	9.0	9.1
5420800	89	8.8	8.6	8.4
501760	83	8.8	8.1	8.4
27386768	124	8.8	8.7	8.6
65631340	79	8.8	8.1	8.7
92080891	55	8.8	8.2	7.9
8249113	97	8.7	8.5	8.5
45687893	113	8.7	8.3	8.5
80541142	103	8.7	7.4	8.1
32498140	70	8.7	8.5	8.5
66259597	71	8.7	8.1	8.7
32333218	88	8.6	8.6	8.4
3648307	107	8.6	8.7	8.4
23076921	82	8.6	8.5	8.3
67280031	90	8.6	8.7	8.8
68121097	74	8.6	7.7	8.7
57633972	19	8.6	7.3	8.0
58316064	18	8.6	7.4	7.6
67707258	93	8.5	8.7	8.6
504177	92	8.5	8.2	8.2
22167244	94	8.5	8.4	8.4
66138804	83	8.5	8.6	8.1
67352398	80	8.5	9.1	8.9
91011407	92	8.5	8.4	8.8
20700932	129	8.5	9.1	8.8
66139048	81	8.5	8.5	7.9
67695267	93	8.4	8.7	8.6
65612142	101	8.4	8.4	8.4
73603486	100	8.4	8.7	8.6
69284766	89	8.4	8.9	8.7
92202802	36	8.4	8.5	8.6
2042965	71	8.4	7.7	8.0
22637736	101	8.4	8.7	8.3
32314424	83	8.4	8.3	8.0
83097187	101	8.3	8.7	8.8
18325667	88	8.3	8.4	8.4
69593795	76	8.3	8.8	8.4
67759940	88	8.3	8.8	8.5
10342437	96	8.3	8.2	8.0
79586408	78	8.3	8.7	8.3
4170587	142	8.3	9.0	8.3
19477988	99	8.3	9.0	8.4
17755001	77	8.3	8.7	8.2
67961388	37	8.3	7.2	7.5
90602803	33	8.3	8.0	8.6
90336118	84	8.2	8.8	8.6
38319443	89	8.2	8.4	8.3
68150087	85	8.2	8.6	8.3
24630627	85	8.2	7.8	8.0
4708474	81	8.2	7.9	7.8
13765120	90	8.2	8.4	8.3
48318627	83	8.2	8.1	7.7
17874760	92	8.2	8.0	8.2
28637113	91	8.2	8.7	8.7
69339622	58	8.2	8.3	8.4
23401945	83	8.2	8.3	8.1
37947393	69	8.2	8.7	8.4
4714017	106	8.2	7.7	7.5
