67630135	83	9.4	9.4	9.4
93185187	430	9.3	9.3	9.3
9033708	748	9.3	9.1	9.3
90501384	74	9.3	9.2	9.2
92895907	62	9.3	9.3	9.3
4717483	75	9.3	9.3	9.3
6184500	5199	9.2	9.3	9.3
92480891	119	9.2	9.2	9.3
69290600	76	9.2	9.2	9.3
77249373	288	9.2	9.3	9.3
5638819	660	9.2	9.0	8.6
66631888	923	9.2	9.4	9.5
93335446	97	9.2	9.3	9.3
92902014	144	9.2	9.2	9.2
66376265	516	9.2	9.2	9.3
92266093	43	9.2	9.1	9.1
74605692	75	9.2	8.2	9.2
63236083	55	9.2	8.9	9.3
33575469	58	9.2	8.3	9.3
19643664	838	9.2	9.3	9.2
8868389	73	9.2	9.2	9.1
5867605	73	9.2	9.3	9.1
58014518	84	9.2	9.2	9.2
22298022	74	9.2	9.3	9.2
21088211	68	9.2	9.2	9.2
5208387	64	9.2	9.2	9.2
15908890	910	9.1	9.2	9.2
22585879	383	9.1	8.9	9.0
92529171	415	9.1	9.1	9.0
67138913	247	9.1	9.2	9.3
66596123	342	9.1	9.2	9.1
79449804	46	9.1	8.9	9.2
74602502	105	9.1	9.2	9.2
32548173	415	9.1	8.8	9.2
93279824	57	9.1	9.0	9.1
76854134	165	9.1	9.2	9.2
19322600	352	9.1	9.3	9.1
27248517	72	9.1	9.1	9.1
83500387	197	9.1	9.0	9.2
17228166	384	9.1	9.3	9.2
90101493	94	9.1	9.3	9.2
21596832	146	9.1	8.4	9.1
66617137	1447	9.1	9.1	9.3
5165502	92	9.1	9.1	9.1
15871581	45	9.1	8.6	9.0
67556261	286	9.1	9.2	9.1
9071330	207	9.1	8.9	9.1
3277699	71	9.1	9.1	9.0
70767119	126	9.1	9.1	9.1
90444171	181	9.1	9.3	9.0
77278916	73	9.1	9.0	9.2
15094438	90	9.1	9.1	9.0
91984901	62	9.1	8.9	9.0
3306442	79	9.1	9.1	9.0
24077779	40	9.1	8.6	8.7
70002678	388	9.1	8.2	9.0
24769441	61	9.1	9.1	9.2
8874249	65	9.1	8.5	8.9
66802348	72	9.1	9.2	9.1
18621034	70	9.1	9.1	9.1
8717942	69	9.1	9.1	9.1
21584102	498	9.0	9.2	9.0
72476515	361	9.0	9.1	9.1
22369900	1424	9.0	9.1	9.2
66862539	193	9.0	9.0	8.9
13784786	770	9.0	9.1	9.1
18518363	385	9.0	9.2	9.2
57698657	477	9.0	9.1	9.1
65693086	373	9.0	9.2	9.2
76998819	159	9.0	9.2	9.0
92949297	310	9.0	9.0	8.5
17999384	519	9.0	9.1	9.1
37942497	257	9.0	9.1	9.1
10341059	157	9.0	9.2	9.2
8065402	440	9.0	9.1	9.1
92074989	213	9.0	9.0	8.9
57411148	94	9.0	9.0	9.1
77455621	78	9.0	8.5	9.1
23967372	154	9.0	9.2	9.0
66508455	436	9.0	9.0	9.1
79282973	159	9.0	9.1	9.1
68226631	258	9.0	8.8	8.9
91607397	315	9.0	9.1	8.7
21341829	413	9.0	9.1	8.9
77259872	128	9.0	8.3	9.0
6379236	80	9.0	9.1	9.1
74620823	686	9.0	9.1	9.1
79215975	42	9.0	8.8	9.0
59116703	50	9.0	9.0	9.0
65812944	50	9.0	8.9	8.7
77451677	107	9.0	8.9	8.8
69675620	176	9.0	9.0	9.1
75157285	117	9.0	9.2	9.1
76658118	381	9.0	9.1	9.0
33586950	81	9.0	8.9	8.3
79670268	28	9.0	9.0	8.9
75144868	112	9.0	8.7	9.1
92455458	63	9.0	8.9	8.2
15910266	108	9.0	9.1	9.1
15996754	82	9.0	8.7	9.0
90963581	72	9.0	9.3	9.1
90000930	78	9.0	9.1	9.1
19488045	75	9.0	9.0	8.9
76926807	90	9.0	8.5	9.0
5396656	59	9.0	9.0	9.0
17694352	147	9.0	8.6	9.1
66866544	344	9.0	8.8	9.2
13663272	130	9.0	9.1	9.0
59019675	37	9.0	8.7	9.0
27420071	72	9.0	8.9	9.2
22130921	75	9.0	9.1	8.8
32324328	282	9.0	9.1	9.2
24806371	39	9.0	8.1	8.8
90112755	38	9.0	8.6	9.1
1901641	66	9.0	9.1	9.0
66821798	39	9.0	8.4	9.0
67062534	84	9.0	9.1	9.0
50254779	79	9.0	9.2	9.0
67377473	62	9.0	9.2	9.1
66607504	64	9.0	8.9	9.0
68051321	44	9.0	8.3	8.8
93264768	42	9.0	8.9	9.0
19475404	52	9.0	9.1	9.0
18982841	250	9.0	8.5	8.8
63168657	819	8.9	9.3	9.1
72468264	185	8.9	9.1	9.0
67330730	516	8.9	9.1	9.1
15095024	640	8.9	9.0	9.0
79420355	113	8.9	9.1	8.9
22303119	258	8.9	9.1	9.1
5733236	192	8.9	8.4	9.0
72466727	45	8.9	8.9	8.9
507368	353	8.9	8.8	8.8
59400195	83	8.9	9.1	9.1
21343952	285	8.9	8.9	9.1
76918587	200	8.9	9.3	8.5
18021257	199	8.9	9.1	9.1
67251491	91	8.9	8.9	8.9
6062484	426	8.9	8.0	8.4
91884643	100	8.9	8.9	8.7
67398601	476	8.9	9.1	9.2
92093171	123	8.9	8.7	8.9
24011708	81	8.9	8.5	8.4
24705400	134	8.9	9.1	8.6
23722274	114	8.9	9.1	9.0
23712534	79	8.9	9.0	8.9
90585209	64	8.9	9.1	8.8
5453740	131	8.9	9.0	8.9
32703033	75	8.9	8.6	8.8
58753905	352	8.9	8.8	8.9
8685655	126	8.9	9.0	8.9
5326628	238	8.9	9.0	9.0
91928037	87	8.9	8.9	8.8
91884831	69	8.9	9.0	9.0
68132998	75	8.9	8.8	8.6
66864968	170	8.9	9.1	9.0
90569072	37	8.9	8.8	9.0
5503317	104	8.9	8.5	9.0
72649493	53	8.9	8.7	8.5
75124958	101	8.9	8.8	9.1
69537045	136	8.9	9.1	9.1
75639123	97	8.9	9.1	9.1
2032195	70	8.9	9.0	8.9
83435577	90	8.9	8.6	9.1
69256586	38	8.9	8.8	9.0
3434359	254	8.9	8.6	8.9
1901545	67	8.9	9.0	8.9
68046716	41	8.9	8.9	8.6
6334293	55	8.9	9.2	9.2
21171533	82	8.9	9.1	9.0
66971693	71	8.9	8.9	9.0
69806504	77	8.9	8.8	9.0
67606460	36	8.9	8.6	8.9
69265619	65	8.9	8.8	9.0
27469490	160	8.8	9.1	9.0
26979034	114	8.8	9.0	9.0
21584597	331	8.8	9.0	8.9
24078657	174	8.8	9.0	8.8
24508627	149	8.8	8.3	8.9
6119146	563	8.8	9.1	8.9
92876078	80	8.8	8.5	9.0
77218611	196	8.8	9.0	9.0
90497593	299	8.8	9.1	9.0
73398005	155	8.8	8.8	9.0
91945656	63	8.8	9.1	9.0
92090049	113	8.8	9.2	9.0
58560231	148	8.8	8.9	9.0
19290716	325	8.8	9.0	9.0
32513687	217	8.8	8.5	8.8
5278796	66	8.8	8.5	8.2
65615698	142	8.8	9.2	8.9
18338783	71	8.8	8.8	8.7
1926859	256	8.8	9.2	9.0
93335441	53	8.8	9.0	9.0
18418588	476	8.8	8.5	8.8
67639566	67	8.8	8.5	9.0
22240542	238	8.8	8.6	8.5
67722897	63	8.8	9.1	9.2
21109684	131	8.8	9.0	8.5
22701693	76	8.8	8.2	8.2
77348511	50	8.8	8.8	8.8
4703887	49	8.8	7.6	7.6
23402964	126	8.8	9.0	8.9
22076475	78	8.8	7.8	8.1
59118553	269	8.8	9.0	8.8
43558256	80	8.8	8.7	8.8
67900484	155	8.8	9.1	9.0
76676515	111	8.8	9.1	9.1
17893329	245	8.8	8.8	9.1
46457708	163	8.8	9.0	8.5
43558243	76	8.8	8.4	8.5
5536988	158	8.8	8.7	9.0
69186516	56	8.8	8.8	8.9
27534184	163	8.8	9.1	8.8
69298876	79	8.8	8.5	8.8
18264824	182	8.8	9.2	8.7
21553425	162	8.8	8.9	8.9
57408841	364	8.8	9.1	9.1
11560210	340	8.8	8.8	9.2
32383017	45	8.8	8.8	8.6
5816653	127	8.8	9.1	8.6
73418613	173	8.8	9.1	9.0
58450231	74	8.8	8.7	8.4
18621029	59	8.8	9.0	8.5
22295783	191	8.8	9.0	9.1
17683780	271	8.8	8.4	8.6
67455358	76	8.8	9.0	9.0
3009544	265	8.8	9.0	9.0
92620953	80	8.8	9.0	8.9
23448732	105	8.8	8.4	8.8
67299856	147	8.8	8.7	8.9
92646999	47	8.8	8.6	9.1
67963481	48	8.8	8.4	8.6
91936617	183	8.8	9.0	8.8
24619699	74	8.8	8.4	8.6
57253046	80	8.8	9.0	8.3
77446549	168	8.8	8.7	8.7
91383129	68	8.8	8.9	8.9
76859790	275	8.8	9.1	9.1
90338730	73	8.8	9.0	8.4
66024055	42	8.8	8.4	8.4
1901638	74	8.8	8.8	8.7
66411801	59	8.8	7.9	9.0
24708153	29	8.8	8.5	8.7
92615890	41	8.8	8.6	8.4
80616249	143	8.7	9.2	9.0
68201768	86	8.7	8.2	8.2
69664731	130	8.7	9.0	8.8
53874382	609	8.7	9.1	9.1
70445375	257	8.7	9.1	9.0
13715753	93	8.7	7.8	7.8
91896951	163	8.7	9.1	9.1
8981853	380	8.7	9.0	9.1
4599475	231	8.7	9.0	9.1
66647473	90	8.7	7.8	8.4
65801209	130	8.7	8.8	8.2
83535159	345	8.7	9.1	9.0
4228627	385	8.7	9.1	9.1
68191998	266	8.7	8.9	8.6
69482454	275	8.7	9.1	8.4
23016135	153	8.7	9.0	8.8
91002765	151	8.7	9.1	8.8
76838361	93	8.7	9.2	9.2
69448371	182	8.7	9.0	8.5
2713810	224	8.7	9.0	9.0
79437810	39	8.7	8.9	8.9
20877970	232	8.7	9.0	9.0
32308884	203	8.7	9.1	9.1
2297992	194	8.7	9.0	8.4
4179666	188	8.7	8.5	8.7
27238989	122	8.7	9.1	8.8
33081600	164	8.7	9.0	8.8
74628329	138	8.7	9.0	8.9
51846558	71	8.7	8.6	8.9
67658739	117	8.7	9.1	9.1
19296119	199	8.7	8.8	8.6
13932333	103	8.7	8.5	8.6
52348739	396	8.7	8.9	8.9
66026559	1610	8.7	9.1	8.7
73431311	143	8.7	9.0	8.8
