20657297	89	9.1	9.1	9.1
92563257	48	9.1	9.2	9.2
66325007	72	9.1	9.1	9.1
17187282	40	9.1	8.8	9.2
69042636	81	8.9	9.1	9.1
14744847	56	8.9	8.1	8.3
69307927	80	8.9	8.3	8.8
92817358	48	8.9	8.8	8.9
4222449	60	8.8	8.0	8.5
56509254	89	8.8	8.8	8.8
58669280	70	8.8	8.5	9.1
83497000	32	8.8	8.5	8.9
69958223	40	8.8	8.5	9.0
13933606	123	8.7	8.7	8.9
19280305	117	8.6	9.1	9.2
92817344	None	8.6	8.7	8.6
505037	78	8.6	7.9	8.3
27490547	35	8.6	8.7	8.7
90995944	80	8.5	9.2	8.9
70905561	37	8.5	8.8	8.7
92631869	31	8.5	8.5	8.6
17191341	56	8.4	7.6	8.0
90411128	24	8.4	7.7	8.1
92781074	70	8.4	8.6	9.0
59277415	39	8.4	7.4	7.4
2710000	63	8.4	8.0	8.1
59042748	33	8.4	8.7	8.5
59112822	21	8.3	7.7	8.3
2366665	52	8.3	7.5	7.7
4557460	46	8.3	7.5	8.2
14888346	138	8.3	8.3	8.3
69365442	30	8.3	8.3	8.6
65544463	46	8.3	8.5	8.3
19799367	105	8.2	8.4	8.4
9080890	66	8.2	7.9	7.8
20673227	153	8.2	8.0	8.5
18495277	66	8.2	7.8	8.1
27489872	41	8.2	8.4	8.1
5234831	82	8.2	8.4	8.3
6009674	28	8.2	7.4	7.4
72466008	118	8.2	8.0	8.4
90944310	113	8.1	9.0	9.0
13825232	102	8.1	8.2	8.3
67850418	29	8.1	8.3	7.9
21091772	94	8.1	8.7	8.2
21384491	57	8.1	7.9	7.8
4223171	74	8.1	7.6	7.6
24941919	47	8.1	7.9	7.9
57275666	200	8.1	8.5	8.4
17879594	72	8.1	8.3	8.5
58175890	98	8.1	8.3	8.6
90371657	35	8.1	7.8	8.7
56589669	40	8.1	7.8	7.8
66556105	142	8.0	8.6	9.0
27020452	52	8.0	7.9	8.3
8087831	101	8.0	8.5	8.3
27335927	97	8.0	8.5	7.9
22830096	135	8.0	8.7	8.6
59408092	101	8.0	8.4	8.1
23643904	79	8.0	8.5	8.2
22415949	65	8.0	7.7	7.8
21575561	31	8.0	8.2	7.8
5704738	69	8.0	7.7	7.6
14174257	35	8.0	7.7	8.5
2133682	28	8.0	7.1	7.4
