92104837	22	9.1	9.1	9.1
90577425	47	9.0	9.1	9.0
6237221	20	9.0	7.2	8.5
24804348	29	9.0	9.0	9.0
76839581	258	8.9	9.2	9.2
90486016	18	8.8	8.1	8.6
91622963	29	8.8	9.1	9.0
9292340	40	8.8	7.1	7.4
69766674	25	8.8	9.0	8.7
18145065	110	8.8	8.3	8.7
21939018	25	8.8	8.6	8.3
6089911	54	8.7	8.0	7.7
5657797	287	8.7	9.0	9.1
93347730	38	8.7	9.0	8.8
90465678	22	8.7	8.4	8.7
8063997	40	8.7	8.0	8.0
79592630	22	8.6	8.0	8.9
21791768	124	8.6	6.7	7.5
14748486	18	8.6	8.1	8.1
21626910	109	8.6	8.5	8.9
9856373	25	8.6	8.3	8.5
92360762	48	8.5	8.8	8.9
17630825	52	8.5	7.8	8.3
22440943	29	8.5	7.8	7.9
90413257	33	8.5	8.7	8.7
77255108	27	8.5	7.9	8.8
90315709	20	8.5	8.9	8.9
4113264	105	8.5	8.0	8.2
24916593	18	8.5	8.2	7.9
3087064	64	8.4	7.3	7.3
45257783	19	8.4	7.2	8.0
17784788	54	8.4	7.7	7.7
9969298	29	8.4	8.3	8.6
4206671	7	8.4	7.2	7.8
83517141	28	8.4	8.4	8.4
21605203	23	8.4	7.5	8.1
69424008	28	8.4	7.9	8.5
93431005	31	8.4	8.2	8.6
22040545	60	8.4	7.8	8.2
63235543	21	8.4	7.7	8.4
65842616	44	8.4	8.7	8.4
66591058	31	8.4	7.4	7.5
81262532	26	8.3	8.6	8.5
75132199	42	8.3	8.7	8.7
38180297	39	8.3	8.8	8.7
65602078	29	8.3	8.6	8.4
18681292	46	8.3	8.7	8.9
5299484	49	8.3	7.5	7.5
65767857	30	8.3	8.6	8.8
4736862	23	8.3	7.3	7.9
18365793	28	8.3	8.4	8.4
23546896	41	8.3	8.4	8.2
92087665	32	8.3	8.6	8.5
77255254	16	8.3	7.7	7.6
91855067	26	8.3	8.2	7.9
2530168	24	8.2	6.2	7.4
66830706	38	8.2	8.5	8.7
92351979	20	8.2	8.1	8.3
67814761	25	8.2	8.0	8.0
79315527	43	8.2	8.3	8.4
3427801	46	8.2	7.6	7.6
67389106	27	8.2	8.1	7.8
72452234	30	8.2	8.4	8.6
69128704	26	8.2	8.6	8.6
20771307	44	8.2	8.3	8.1
16391340	16	8.2	7.7	7.6
23118615	27	8.2	8.1	8.0
17825761	21	8.2	6.9	7.5
2643994	20	8.2	6.5	7.2
18418878	19	8.2	7.4	7.9
