92437543	110	93	15	2	0	0
92520134	89	78	10	1	0	0
13788223	166	116	30	15	2	3
21035069	2506	1494	799	156	21	36
92412442	145	120	17	5	2	1
6429674	4320	3224	879	161	23	33
8629576	619	443	136	22	5	13
57052125	1362	935	320	75	14	18
79585103	192	117	61	10	2	2
65931512	1509	1423	47	23	9	7
67736500	498	461	22	6	3	6
69669996	397	225	145	19	4	4
23090317	5923	3285	1993	464	74	107
13820289	3451	1850	1153	283	71	94
52348336	2246	1372	614	176	41	43
65327127	1809	1003	642	133	13	18
16798938	436	297	91	20	15	13
65999943	288	196	72	11	3	6
5175874	650	416	166	49	9	10
6328747	4906	3060	1336	379	74	57
21129800	3198	1830	1035	223	40	70
66870444	170	114	35	13	3	5
69513964	167	98	53	12	2	2
24940942	1372	773	429	103	29	38
91627825	141	104	27	6	1	3
92163161	60	43	14	1	1	1
48089742	566	349	175	29	7	6
11572292	727	406	225	54	17	25
14191970	246	149	65	24	4	4
59162913	459	254	161	31	3	10
24631385	1328	907	293	87	17	24
18396978	4568	2699	1349	319	75	126
22822344	378	234	103	28	8	5
73619998	113	78	24	6	1	4
91045823	34	30	2	1	1	0
22440453	2194	1353	603	169	29	40
83537855	24	21	3	0	0	0
6145588	7840	4195	2675	678	119	173
76836701	1837	1420	310	65	9	33
91623164	288	147	106	26	5	4
4678407	3065	1459	1188	288	58	72
59139977	810	479	241	59	14	17
67103305	761	389	275	67	8	22
17785842	2057	1183	639	162	31	42
4201563	3527	1616	1373	413	62	63
6132529	3331	2245	834	172	46	34
80839983	261	172	57	21	8	3
506665	650	346	152	29	9	12
90436897	98	81	12	4	0	1
22509340	285	153	90	28	6	8
91847705	83	58	17	5	1	2
8914295	3511	2091	1045	274	51	50
67798316	603	341	194	42	9	17
57302960	1305	673	459	105	25	43
74560162	436	245	138	39	6	8
11559655	1234	774	309	99	22	30
6427885	3659	1917	1248	343	54	97
77457970	1524	1299	160	49	8	8
17179979	3355	1569	1242	362	94	77
32598676	811	452	257	68	14	20
65791882	652	384	165	46	21	36
67661750	606	399	128	44	10	25
4021330	4286	2959	880	283	68	96
69128849	530	345	125	36	2	22
6107046	1956	1114	562	196	41	43
22397956	3979	2225	1222	291	81	160
8691320	397	253	96	32	6	10
6182586	537	300	175	44	11	7
68974967	49	44	3	2	0	0
81262439	49	36	9	2	0	2
6042862	286	121	115	33	13	4
67796738	1937	987	688	181	39	42
22824497	5641	4322	969	274	39	37
9462534	7455	4213	2167	674	181	220
67134254	872	455	280	99	11	27
75125409	404	188	145	46	8	17
76947393	96	47	35	12	2	0
4074034	655	373	210	50	13	9
21805121	2109	1078	740	220	47	24
62918346	574	375	143	40	8	8
66860291	436	259	136	22	6	13
65756223	614	297	240	53	10	14
75712979	219	149	46	10	4	10
57446197	599	340	182	49	10	18
10012360	838	425	300	78	16	19
18763383	1144	626	387	92	19	20
3881935	601	338	180	57	9	17
32736166	452	233	155	36	10	18
51686822	180	140	21	9	3	7
501043	889	294	243	53	10	20
5565632	207	137	47	12	4	7
8048444	8842	3471	3732	1202	236	201
45831338	7430	3637	2729	734	138	192
21351023	6325	2980	2281	744	120	200
18260088	8023	4405	2420	745	201	252
23336336	5433	3269	1615	432	67	50
19362263	1523	603	665	183	41	31
18516914	4447	2467	1269	431	123	157
63265104	2391	1343	763	204	33	48
5317141	3972	1640	1582	494	97	159
91960077	368	187	121	46	11	3
43759274	1427	659	555	151	24	38
22065855	3790	2610	896	219	31	34
3558658	9007	4385	3268	963	209	182
90315966	384	198	114	47	10	15
5715190	1422	608	566	171	28	49
6295717	242	125	80	25	8	4
67431364	544	299	183	40	5	17
19402792	873	496	251	82	25	19
4296516	253	125	92	20	11	5
32530048	527	284	167	46	8	22
5359248	706	329	268	75	14	20
46315225	250	156	70	14	3	7
5278674	245	87	114	37	3	4
92367011	35	16	14	5	0	0
14180269	12458	5269	4830	1615	370	374
8910946	9342	3871	3660	1063	241	256
6378140	7721	3478	2851	1023	208	161
17873296	6430	2790	2421	781	202	236
41692632	3145	1587	1107	297	68	86
67972167	1284	689	411	110	36	38
8359005	7530	3776	2504	787	211	252
17185827	1920	868	737	203	49	63
90924627	298	125	121	35	12	5
27289801	3513	1901	1099	314	87	112
79050372	59	38	14	2	1	4
57015380	792	419	246	93	15	19
2892061	5360	2450	2026	561	132	79
83135394	188	75	83	22	5	3
76873877	337	190	106	26	8	7
69488114	507	291	164	33	11	8
5740715	1830	870	659	195	50	56
27200264	3797	2344	934	348	61	110
29517682	186	124	35	13	6	8
20710393	1552	754	551	163	27	57
5527597	4290	2679	1077	339	82	113
32666571	983	517	323	88	22	33
58214544	728	509	150	49	9	11
80614063	34	23	9	1	1	0
8012078	2134	1180	679	174	41	60
17211852	946	518	286	99	21	22
67035393	165	102	30	15	9	9
92984940	46	34	10	1	0	1
5683784	1303	617	463	155	38	30
81759046	135	81	36	11	4	3
6453837	628	275	243	91	13	6
90471001	27	24	2	0	0	1
17936941	1103	559	355	137	25	27
18172441	5902	2322	2428	888	130	134
