73408813	323	224	69	21	2	7
66414204	369	228	114	16	7	4
90495633	97	74	13	7	2	1
507538	201	141	36	15	6	3
24292464	1344	1195	96	37	4	12
92148273	133	122	8	1	1	1
6076094	640	404	134	64	22	16
6455909	180	137	25	12	2	4
69222927	367	249	79	26	9	4
66342672	829	649	135	29	10	6
5856984	263	125	80	36	12	10
65649349	1867	1406	326	92	21	22
69224948	135	102	19	8	2	4
22821495	1125	637	342	97	15	34
506445	3217	2441	537	146	37	28
19628701	5051	4251	576	156	25	43
17815210	1505	1067	310	92	15	21
79413147	74	42	27	4	0	1
90566222	307	208	62	27	6	4
38090212	4374	3259	773	251	31	60
79427212	674	337	264	59	8	6
22217421	6539	4223	1595	486	105	130
37778629	1051	671	254	95	15	16
43623934	3244	2007	906	235	39	57
67660807	652	452	125	46	16	13
72457797	153	108	26	13	3	3
91055172	64	58	5	0	0	1
3868909	7530	5175	1650	473	110	121
75122976	384	234	105	32	8	5
68961507	650	372	188	65	8	17
5205703	6346	4716	1102	353	78	97
66987051	594	391	144	38	6	15
67623351	1084	775	211	59	9	30
91626232	90	42	34	9	5	0
59399745	116	97	13	5	0	1
72478552	1148	589	381	107	33	38
20685634	3395	2219	736	264	89	87
6005563	12498	10103	1555	546	130	164
19088793	1241	622	375	179	32	33
69233326	700	386	214	68	20	12
32760160	1216	880	225	69	10	32
8861127	5209	4076	739	255	58	81
62230892	971	685	190	63	16	17
5933989	2651	1144	975	386	88	58
14174488	2600	1897	414	199	36	54
15125419	1898	1247	350	194	48	59
17160284	559	326	105	62	24	42
80528355	79	66	10	1	0	2
6169765	6721	5443	853	267	63	95
