66837305	106	95	8	0	0	3
92700001	371	316	41	12	2	0
91935895	110	101	6	1	0	2
82693278	96	75	15	4	0	2
18973938	428	354	54	16	1	3
93055886	51	51	0	0	0	0
83511090	64	59	4	0	0	1
17146822	1926	1247	486	133	34	26
75160321	292	201	73	17	1	0
17166215	1437	998	331	71	20	17
90023980	94	68	18	3	2	3
6455100	1323	845	385	78	12	3
69235986	357	235	95	15	7	5
18078118	315	210	84	19	2	0
4229297	248	163	68	13	3	1
92023737	314	263	37	9	1	4
18318766	174	135	27	5	3	4
76992280	39	38	1	0	0	0
67884728	79	57	18	3	1	0
75200752	105	70	29	2	2	2
24508627	990	574	314	77	13	12
69475767	236	127	86	18	1	4
10341059	280	180	78	20	1	1
5669340	1492	898	398	123	23	50
17999384	1206	750	315	83	27	31
67919122	462	286	126	36	5	9
69890301	482	332	104	25	9	12
4109961	836	437	284	71	18	26
24712640	2822	1930	691	155	20	26
67920807	108	61	31	9	3	4
5413707	919	495	319	88	11	6
66545346	749	507	189	36	9	8
92751187	118	113	2	1	0	2
69745762	342	221	72	29	10	10
22150249	439	301	109	15	5	9
24899664	291	211	61	9	4	6
21383042	1006	655	258	65	16	12
15996754	795	496	205	68	14	12
57518237	203	142	43	12	4	2
93218660	48	46	1	1	0	0
80611048	44	30	13	1	0	0
69892289	152	109	30	8	2	3
67312181	140	87	44	9	0	0
72468264	1390	978	319	73	9	11
73398005	438	281	92	45	12	8
13658071	3553	2072	1144	274	36	27
63177252	2685	1725	564	227	71	98
65693086	458	266	147	33	6	6
2100298	742	426	208	73	12	15
4673323	251	176	53	14	2	6
3123985	1753	813	661	195	30	49
18492880	5216	3894	929	277	60	56
57556897	549	303	187	39	4	16
21343952	673	394	207	51	13	8
67398601	293	179	79	21	4	10
77301520	141	93	31	10	3	4
73396567	437	328	85	17	4	3
15910266	409	256	109	27	8	9
92157875	32	30	2	0	0	0
5644302	662	447	134	51	17	13
6008546	922	694	123	65	21	19
15916213	737	557	139	23	11	7
27469490	9168	7767	1106	225	34	36
3531196	17938	12634	4148	881	148	127
2808400	9618	6692	2187	436	78	106
69116083	373	241	101	16	8	7
22038150	2663	1346	977	227	46	67
8077836	602	401	145	29	7	20
91644715	163	99	50	12	2	0
74068550	188	97	71	19	0	1
5433788	2045	944	795	223	38	45
91925991	58	47	11	0	0	0
17984733	1259	704	407	98	20	30
21174343	3084	1724	1025	252	34	49
76086493	132	70	42	11	6	3
76924805	88	76	7	3	1	1
4293435	362	200	119	29	6	8
18661321	845	471	237	95	19	23
73433221	99	83	7	7	2	0
68122143	147	70	46	15	4	12
79632608	30	28	2	0	0	0
18149081	6244	3162	2241	583	119	139
90387203	172	110	36	19	3	4
21225291	6953	5072	1463	297	53	68
58560231	633	328	251	43	5	6
22049102	2569	1364	816	242	48	99
69456861	791	309	356	99	15	12
76897654	234	108	92	25	1	8
18133443	4436	2486	1367	426	95	62
66297110	769	524	169	47	12	17
67976616	222	164	34	12	6	6
2203207	1278	541	446	133	32	14
32550361	575	339	187	35	7	7
21752365	304	188	80	21	4	11
69702095	377	212	122	27	9	7
9269455	982	490	323	104	31	34
22242933	2081	1287	602	155	25	12
66168537	389	278	74	24	6	7
25008703	331	173	109	32	8	9
21588239	1047	572	336	89	23	27
19340358	907	505	319	61	15	7
16983337	1184	606	375	118	26	34
45345251	523	401	83	23	8	8
14196466	242	132	62	22	7	19
9951261	309	222	65	16	2	4
5257277	440	232	143	46	8	11
3109576	2547	1112	1014	295	50	69
65610789	1015	620	286	85	14	10
24836498	4713	2418	1630	468	91	106
56583024	1208	792	305	76	13	22
22886099	6598	3190	2703	563	74	68
82864258	159	93	42	13	7	4
90054513	260	138	77	30	6	9
67996234	188	113	57	12	3	3
69722527	61	47	12	1	1	0
19402792	873	496	251	82	25	19
2699038	1394	535	552	175	22	25
3381850	1683	610	745	236	40	52
91997827	28	22	5	1	0	0
23105685	502	292	149	47	7	7
4192057	473	174	221	56	4	18
